hr,datetime,activity
64.2,2024-01-01 00:02:02,0
64.18,2024-01-01 00:02:03,0
64.18,2024-01-01 00:02:04,0
64.2,2024-01-01 00:02:05,0
64.22,2024-01-01 00:02:06,0
64.23,2024-01-01 00:02:07,0
64.27,2024-01-01 00:02:08,0
64.3,2024-01-01 00:02:09,0
64.35,2024-01-01 00:02:10,0
64.4,2024-01-01 00:02:11,0
64.45,2024-01-01 00:02:12,0
64.5,2024-01-01 00:02:13,0
64.58,2024-01-01 00:02:14,0
64.67,2024-01-01 00:02:15,0
64.75,2024-01-01 00:02:16,0
64.83,2024-01-01 00:02:17,0
64.9,2024-01-01 00:02:18,0
64.97,2024-01-01 00:02:19,0
65.02,2024-01-01 00:02:20,0
65.03,2024-01-01 00:02:21,0
65.05,2024-01-01 00:02:22,0
65.07,2024-01-01 00:02:23,0
65.1,2024-01-01 00:02:24,0
65.15,2024-01-01 00:02:25,0
65.22,2024-01-01 00:02:26,0
65.3,2024-01-01 00:02:27,0
65.4,2024-01-01 00:02:28,0
65.48,2024-01-01 00:02:29,0
65.55,2024-01-01 00:02:30,0
65.6,2024-01-01 00:02:31,0
65.65,2024-01-01 00:02:32,0
65.73,2024-01-01 00:02:33,0
65.83,2024-01-01 00:02:34,0
65.93,2024-01-01 00:02:35,0
66.03,2024-01-01 00:02:36,0
66.1,2024-01-01 00:02:37,0
66.13,2024-01-01 00:02:38,0
66.13,2024-01-01 00:02:39,0
66.1,2024-01-01 00:02:40,0
66.05,2024-01-01 00:02:41,0
66.0,2024-01-01 00:02:42,0
65.97,2024-01-01 00:02:43,0
65.93,2024-01-01 00:02:44,0
65.92,2024-01-01 00:02:45,0
65.9,2024-01-01 00:02:46,0
65.88,2024-01-01 00:02:47,0
65.88,2024-01-01 00:02:48,0
65.87,2024-01-01 00:02:49,0
65.87,2024-01-01 00:02:50,0
65.85,2024-01-01 00:02:51,0
65.83,2024-01-01 00:02:52,0
65.82,2024-01-01 00:02:53,0
65.8,2024-01-01 00:02:54,0
65.77,2024-01-01 00:02:55,0
65.73,2024-01-01 00:02:56,0
65.7,2024-01-01 00:02:57,0
65.67,2024-01-01 00:02:58,0
65.62,2024-01-01 00:02:59,0
65.57,2024-01-01 00:03:00,0
65.5,2024-01-01 00:03:01,0
65.45,2024-01-01 00:03:02,0
65.38,2024-01-01 00:03:03,0
65.33,2024-01-01 00:03:04,0
65.3,2024-01-01 00:03:05,0
65.28,2024-01-01 00:03:06,0
65.28,2024-01-01 00:03:07,0
65.27,2024-01-01 00:03:08,0
65.23,2024-01-01 00:03:09,0
65.18,2024-01-01 00:03:10,0
65.12,2024-01-01 00:03:11,0
65.03,2024-01-01 00:03:12,0
64.95,2024-01-01 00:03:13,0
64.85,2024-01-01 00:03:14,0
64.77,2024-01-01 00:03:15,0
64.68,2024-01-01 00:03:16,0
64.62,2024-01-01 00:03:17,0
64.55,2024-01-01 00:03:18,0
64.48,2024-01-01 00:03:19,0
64.42,2024-01-01 00:03:20,0
64.37,2024-01-01 00:03:21,0
64.3,2024-01-01 00:03:22,0
64.23,2024-01-01 00:03:23,0
64.15,2024-01-01 00:03:24,0
64.05,2024-01-01 00:03:25,0
63.93,2024-01-01 00:03:26,0
63.8,2024-01-01 00:03:27,0
63.67,2024-01-01 00:03:28,0
63.55,2024-01-01 00:03:29,0
63.45,2024-01-01 00:03:30,0
63.35,2024-01-01 00:03:31,0
63.27,2024-01-01 00:03:32,0
63.22,2024-01-01 00:03:33,0
63.18,2024-01-01 00:03:34,0
63.15,2024-01-01 00:03:35,0
63.13,2024-01-01 00:03:36,0
63.12,2024-01-01 00:03:37,0
63.12,2024-01-01 00:03:38,0
63.1,2024-01-01 00:03:39,0
63.08,2024-01-01 00:03:40,0
63.07,2024-01-01 00:03:41,0
63.03,2024-01-01 00:03:42,0
62.98,2024-01-01 00:03:43,0
62.95,2024-01-01 00:03:44,0
62.9,2024-01-01 00:03:45,0
62.87,2024-01-01 00:03:46,0
62.85,2024-01-01 00:03:47,0
62.85,2024-01-01 00:03:48,0
62.88,2024-01-01 00:03:49,0
62.92,2024-01-01 00:03:50,0
62.95,2024-01-01 00:03:51,0
62.98,2024-01-01 00:03:52,0
63.0,2024-01-01 00:03:53,0
63.0,2024-01-01 00:03:54,0
62.98,2024-01-01 00:03:55,0
62.95,2024-01-01 00:03:56,0
62.9,2024-01-01 00:03:57,0
62.98,2024-01-01 00:03:58,0
63.1,2024-01-01 00:03:59,0
63.23,2024-01-01 00:04:00,0
63.4,2024-01-01 00:04:01,0
63.57,2024-01-01 00:04:02,0
63.65,2024-01-01 00:04:03,0
63.75,2024-01-01 00:04:04,0
63.82,2024-01-01 00:04:05,0
63.87,2024-01-01 00:04:06,0
63.9,2024-01-01 00:04:07,0
63.92,2024-01-01 00:04:08,0
63.93,2024-01-01 00:04:09,0
63.95,2024-01-01 00:04:10,0
63.97,2024-01-01 00:04:11,0
63.98,2024-01-01 00:04:12,0
64.15,2024-01-01 00:04:13,0
64.33,2024-01-01 00:04:14,0
64.5,2024-01-01 00:04:15,0
64.53,2024-01-01 00:04:16,0
64.57,2024-01-01 00:04:17,0
64.62,2024-01-01 00:04:18,0
64.67,2024-01-01 00:04:19,0
64.72,2024-01-01 00:04:20,0
64.75,2024-01-01 00:04:21,0
64.8,2024-01-01 00:04:22,0
64.85,2024-01-01 00:04:23,0
64.95,2024-01-01 00:04:24,0
65.07,2024-01-01 00:04:25,0
65.2,2024-01-01 00:04:26,0
65.35,2024-01-01 00:04:27,0
65.47,2024-01-01 00:04:28,0
65.6,2024-01-01 00:04:29,0
65.72,2024-01-01 00:04:30,0
66.07,2024-01-01 00:04:31,0
66.38,2024-01-01 00:04:32,0
66.65,2024-01-01 00:04:33,0
66.97,2024-01-01 00:04:34,0
67.23,2024-01-01 00:04:35,0
67.35,2024-01-01 00:04:36,0
67.45,2024-01-01 00:04:37,0
67.5,2024-01-01 00:04:38,0
67.53,2024-01-01 00:04:39,0
67.6,2024-01-01 00:04:40,0
67.68,2024-01-01 00:04:41,0
67.77,2024-01-01 00:04:42,0
67.87,2024-01-01 00:04:43,0
67.95,2024-01-01 00:04:44,0
68.18,2024-01-01 00:04:45,0
68.4,2024-01-01 00:04:46,0
68.67,2024-01-01 00:04:47,0
68.92,2024-01-01 00:04:48,0
69.15,2024-01-01 00:04:49,0
69.42,2024-01-01 00:04:50,0
69.77,2024-01-01 00:04:51,0
70.15,2024-01-01 00:04:52,0
70.58,2024-01-01 00:04:53,0
70.97,2024-01-01 00:04:54,0
71.42,2024-01-01 00:04:55,0
71.88,2024-01-01 00:04:56,0
72.37,2024-01-01 00:04:57,0
72.72,2024-01-01 00:04:58,0
73.02,2024-01-01 00:04:59,0
73.33,2024-01-01 00:05:00,0
73.62,2024-01-01 00:05:01,0
73.87,2024-01-01 00:05:02,0
74.15,2024-01-01 00:05:03,0
74.37,2024-01-01 00:05:04,0
74.63,2024-01-01 00:05:05,0
74.88,2024-01-01 00:05:06,0
75.15,2024-01-01 00:05:07,0
75.47,2024-01-01 00:05:08,0
75.72,2024-01-01 00:05:09,0
76.02,2024-01-01 00:05:10,0
76.38,2024-01-01 00:05:11,0
76.75,2024-01-01 00:05:12,0
76.92,2024-01-01 00:05:13,0
77.07,2024-01-01 00:05:14,0
77.32,2024-01-01 00:05:15,0
77.73,2024-01-01 00:05:16,0
77.98,2024-01-01 00:05:17,0
78.4,2024-01-01 00:05:18,0
78.77,2024-01-01 00:05:19,0
79.02,2024-01-01 00:05:20,0
79.32,2024-01-01 00:05:21,0
79.63,2024-01-01 00:05:22,0
79.57,2024-01-01 00:05:23,0
79.45,2024-01-01 00:05:24,0
79.33,2024-01-01 00:05:25,0
79.22,2024-01-01 00:05:26,0
79.12,2024-01-01 00:05:27,0
79.07,2024-01-01 00:05:28,0
79.0,2024-01-01 00:05:29,0
78.97,2024-01-01 00:05:30,0
78.68,2024-01-01 00:05:31,0
78.43,2024-01-01 00:05:32,0
78.2,2024-01-01 00:05:33,0
77.88,2024-01-01 00:05:34,0
77.6,2024-01-01 00:05:35,0
77.58,2024-01-01 00:05:36,0
77.58,2024-01-01 00:05:37,0
77.63,2024-01-01 00:05:38,0
77.72,2024-01-01 00:05:39,0
77.8,2024-01-01 00:05:40,0
77.97,2024-01-01 00:05:41,0
77.93,2024-01-01 00:05:42,0
77.9,2024-01-01 00:05:43,0
77.88,2024-01-01 00:05:44,0
77.72,2024-01-01 00:05:45,0
77.57,2024-01-01 00:05:46,0
77.35,2024-01-01 00:05:47,0
77.12,2024-01-01 00:05:48,0
76.88,2024-01-01 00:05:49,0
76.62,2024-01-01 00:05:50,0
76.25,2024-01-01 00:05:51,0
76.0,2024-01-01 00:05:52,0
75.72,2024-01-01 00:05:53,0
75.55,2024-01-01 00:05:54,0
75.37,2024-01-01 00:05:55,0
75.18,2024-01-01 00:05:56,0
75.03,2024-01-01 00:05:57,0
74.78,2024-01-01 00:05:58,0
74.45,2024-01-01 00:05:59,0
74.1,2024-01-01 00:06:00,0
73.8,2024-01-01 00:06:01,0
73.53,2024-01-01 00:06:02,0
73.32,2024-01-01 00:06:03,0
73.12,2024-01-01 00:06:04,0
72.87,2024-01-01 00:06:05,0
72.63,2024-01-01 00:06:06,0
72.37,2024-01-01 00:06:07,0
72.05,2024-01-01 00:06:08,0
71.8,2024-01-01 00:06:09,0
71.5,2024-01-01 00:06:10,0
71.13,2024-01-01 00:06:11,0
71.02,2024-01-01 00:06:12,0
70.95,2024-01-01 00:06:13,0
70.85,2024-01-01 00:06:14,0
70.67,2024-01-01 00:06:15,0
70.45,2024-01-01 00:06:16,0
70.4,2024-01-01 00:06:17,0
70.2,2024-01-01 00:06:18,0
70.0,2024-01-01 00:06:19,0
69.9,2024-01-01 00:06:20,0
69.77,2024-01-01 00:06:21,0
69.6,2024-01-01 00:06:22,0
69.82,2024-01-01 00:06:23,0
70.03,2024-01-01 00:06:24,0
70.23,2024-01-01 00:06:25,0
70.47,2024-01-01 00:06:26,0
70.68,2024-01-01 00:06:27,0
70.88,2024-01-01 00:06:28,0
71.1,2024-01-01 00:06:29,0
71.18,2024-01-01 00:06:30,0
71.28,2024-01-01 00:06:31,0
71.38,2024-01-01 00:06:32,0
71.5,2024-01-01 00:06:33,0
71.65,2024-01-01 00:06:34,0
71.83,2024-01-01 00:06:35,0
71.9,2024-01-01 00:06:36,0
71.95,2024-01-01 00:06:37,0
71.98,2024-01-01 00:06:38,0
72.02,2024-01-01 00:06:39,0
72.0,2024-01-01 00:06:40,0
71.9,2024-01-01 00:06:41,0
72.0,2024-01-01 00:06:42,0
72.05,2024-01-01 00:06:43,0
72.08,2024-01-01 00:06:44,0
72.1,2024-01-01 00:06:45,0
72.1,2024-01-01 00:06:46,0
72.38,2024-01-01 00:06:47,0
72.67,2024-01-01 00:06:48,0
73.02,2024-01-01 00:06:49,0
73.37,2024-01-01 00:06:50,0
73.75,2024-01-01 00:06:51,0
73.98,2024-01-01 00:06:52,0
74.22,2024-01-01 00:06:53,0
74.4,2024-01-01 00:06:54,0
74.55,2024-01-01 00:06:55,0
74.73,2024-01-01 00:06:56,0
74.88,2024-01-01 00:06:57,0
75.13,2024-01-01 00:06:58,0
75.48,2024-01-01 00:06:59,0
75.8,2024-01-01 00:07:00,0
76.03,2024-01-01 00:07:01,0
76.27,2024-01-01 00:07:02,0
76.6,2024-01-01 00:07:03,0
76.9,2024-01-01 00:07:04,0
77.18,2024-01-01 00:07:05,0
77.45,2024-01-01 00:07:06,0
77.73,2024-01-01 00:07:07,0
78.07,2024-01-01 00:07:08,0
78.43,2024-01-01 00:07:09,0
78.82,2024-01-01 00:07:10,0
79.1,2024-01-01 00:07:11,0
79.15,2024-01-01 00:07:12,0
79.2,2024-01-01 00:07:13,0
79.33,2024-01-01 00:07:14,0
79.43,2024-01-01 00:07:15,0
79.52,2024-01-01 00:07:16,0
79.55,2024-01-01 00:07:17,0
79.52,2024-01-01 00:07:18,0
79.5,2024-01-01 00:07:19,0
79.5,2024-01-01 00:07:20,0
79.52,2024-01-01 00:07:21,0
79.57,2024-01-01 00:07:22,0
79.6,2024-01-01 00:07:23,0
79.77,2024-01-01 00:07:24,0
79.97,2024-01-01 00:07:25,0
79.88,2024-01-01 00:07:26,0
79.82,2024-01-01 00:07:27,0
79.75,2024-01-01 00:07:28,0
79.68,2024-01-01 00:07:29,0
79.73,2024-01-01 00:07:30,0
79.78,2024-01-01 00:07:31,0
79.8,2024-01-01 00:07:32,0
79.78,2024-01-01 00:07:33,0
79.77,2024-01-01 00:07:34,0
79.72,2024-01-01 00:07:35,0
79.63,2024-01-01 00:07:36,0
79.58,2024-01-01 00:07:37,0
79.57,2024-01-01 00:07:38,0
79.6,2024-01-01 00:07:39,0
79.67,2024-01-01 00:07:40,0
79.73,2024-01-01 00:07:41,0
79.82,2024-01-01 00:07:42,0
79.93,2024-01-01 00:07:43,0
80.07,2024-01-01 00:07:44,0
80.18,2024-01-01 00:07:45,0
80.32,2024-01-01 00:07:46,0
80.17,2024-01-01 00:07:47,0
80.03,2024-01-01 00:07:48,0
79.82,2024-01-01 00:07:49,0
79.58,2024-01-01 00:07:50,0
79.33,2024-01-01 00:07:51,0
79.07,2024-01-01 00:07:52,0
78.78,2024-01-01 00:07:53,0
78.5,2024-01-01 00:07:54,0
78.15,2024-01-01 00:07:55,0
77.9,2024-01-01 00:07:56,0
77.67,2024-01-01 00:07:57,0
77.45,2024-01-01 00:07:58,0
77.38,2024-01-01 00:07:59,0
77.28,2024-01-01 00:08:00,0
77.25,2024-01-01 00:08:01,0
77.18,2024-01-01 00:08:02,0
77.02,2024-01-01 00:08:03,0
76.88,2024-01-01 00:08:04,0
76.75,2024-01-01 00:08:05,0
76.67,2024-01-01 00:08:06,0
76.62,2024-01-01 00:08:07,0
76.53,2024-01-01 00:08:08,0
76.43,2024-01-01 00:08:09,0
76.33,2024-01-01 00:08:10,0
76.37,2024-01-01 00:08:11,0
76.28,2024-01-01 00:08:12,0
76.22,2024-01-01 00:08:13,0
76.18,2024-01-01 00:08:14,0
76.15,2024-01-01 00:08:15,0
76.12,2024-01-01 00:08:16,0
76.08,2024-01-01 00:08:17,0
76.07,2024-01-01 00:08:18,0
76.08,2024-01-01 00:08:19,0
76.1,2024-01-01 00:08:20,0
75.98,2024-01-01 00:08:21,0
75.87,2024-01-01 00:08:22,0
75.75,2024-01-01 00:08:23,0
75.52,2024-01-01 00:08:24,0
75.25,2024-01-01 00:08:25,0
75.23,2024-01-01 00:08:26,1
75.2,2024-01-01 00:08:27,1
75.15,2024-01-01 00:08:28,1
75.1,2024-01-01 00:08:29,1
75.03,2024-01-01 00:08:30,1
74.97,2024-01-01 00:08:31,1
74.92,2024-01-01 00:08:32,1
74.88,2024-01-01 00:08:33,1
74.83,2024-01-01 00:08:34,1
74.8,2024-01-01 00:08:35,1
74.78,2024-01-01 00:08:36,1
74.75,2024-01-01 00:08:37,1
74.7,2024-01-01 00:08:38,1
74.62,2024-01-01 00:08:39,1
74.52,2024-01-01 00:08:40,1
74.45,2024-01-01 00:08:41,1
74.38,2024-01-01 00:08:42,1
74.33,2024-01-01 00:08:43,1
74.25,2024-01-01 00:08:44,1
74.25,2024-01-01 00:08:45,1
74.28,2024-01-01 00:08:46,1
74.35,2024-01-01 00:08:47,1
74.43,2024-01-01 00:08:48,1
74.55,2024-01-01 00:08:49,1
74.65,2024-01-01 00:08:50,1
74.77,2024-01-01 00:08:51,1
74.92,2024-01-01 00:08:52,1
75.07,2024-01-01 00:08:53,1
75.22,2024-01-01 00:08:54,1
75.45,2024-01-01 00:08:55,1
75.57,2024-01-01 00:08:56,1
75.72,2024-01-01 00:08:57,1
75.8,2024-01-01 00:08:58,1
75.75,2024-01-01 00:08:59,1
75.65,2024-01-01 00:09:00,1
75.53,2024-01-01 00:09:01,1
75.43,2024-01-01 00:09:02,1
75.32,2024-01-01 00:09:03,1
75.18,2024-01-01 00:09:04,1
75.08,2024-01-01 00:09:05,1
74.88,2024-01-01 00:09:06,1
74.68,2024-01-01 00:09:07,1
74.5,2024-01-01 00:09:08,1
74.3,2024-01-01 00:09:09,1
74.08,2024-01-01 00:09:10,1
73.85,2024-01-01 00:09:11,1
73.73,2024-01-01 00:09:12,1
73.58,2024-01-01 00:09:13,1
73.33,2024-01-01 00:09:14,1
73.12,2024-01-01 00:09:15,1
72.93,2024-01-01 00:09:16,1
72.77,2024-01-01 00:09:17,1
72.63,2024-01-01 00:09:18,1
72.52,2024-01-01 00:09:19,1
72.4,2024-01-01 00:09:20,1
72.4,2024-01-01 00:09:21,1
72.35,2024-01-01 00:09:22,1
72.28,2024-01-01 00:09:23,1
72.2,2024-01-01 00:09:24,1
72.27,2024-01-01 00:09:25,1
72.35,2024-01-01 00:09:26,1
72.4,2024-01-01 00:09:27,1
72.47,2024-01-01 00:09:28,1
72.77,2024-01-01 00:09:29,1
73.08,2024-01-01 00:09:30,1
73.35,2024-01-01 00:09:31,1
73.62,2024-01-01 00:09:32,1
73.85,2024-01-01 00:09:33,1
74.1,2024-01-01 00:09:34,1
74.22,2024-01-01 00:09:35,1
74.37,2024-01-01 00:09:36,1
74.57,2024-01-01 00:09:37,1
74.75,2024-01-01 00:09:38,1
74.92,2024-01-01 00:09:39,1
75.08,2024-01-01 00:09:40,1
75.4,2024-01-01 00:09:41,1
75.72,2024-01-01 00:09:42,1
76.03,2024-01-01 00:09:43,1
76.35,2024-01-01 00:09:44,1
76.67,2024-01-01 00:09:45,1
76.93,2024-01-01 00:09:46,1
77.2,2024-01-01 00:09:47,1
77.5,2024-01-01 00:09:48,1
77.82,2024-01-01 00:09:49,1
78.13,2024-01-01 00:09:50,1
78.47,2024-01-01 00:09:51,1
78.8,2024-01-01 00:09:52,1
79.13,2024-01-01 00:09:53,1
79.45,2024-01-01 00:09:54,1
79.8,2024-01-01 00:09:55,1
80.15,2024-01-01 00:09:56,1
80.43,2024-01-01 00:09:57,1
80.52,2024-01-01 00:09:58,1
80.63,2024-01-01 00:09:59,1
80.92,2024-01-01 00:10:00,1
81.25,2024-01-01 00:10:01,1
81.62,2024-01-01 00:10:02,1
81.92,2024-01-01 00:10:03,1
82.3,2024-01-01 00:10:04,1
82.68,2024-01-01 00:10:05,1
83.1,2024-01-01 00:10:06,1
83.43,2024-01-01 00:10:07,1
83.58,2024-01-01 00:10:08,1
83.78,2024-01-01 00:10:09,1
84.02,2024-01-01 00:10:10,1
84.13,2024-01-01 00:10:11,1
84.27,2024-01-01 00:10:12,1
84.52,2024-01-01 00:10:13,1
84.97,2024-01-01 00:10:14,1
85.08,2024-01-01 00:10:15,1
84.87,2024-01-01 00:10:16,1
84.68,2024-01-01 00:10:17,1
84.48,2024-01-01 00:10:18,1
84.28,2024-01-01 00:10:19,1
84.1,2024-01-01 00:10:20,1
83.92,2024-01-01 00:10:21,1
83.77,2024-01-01 00:10:22,1
83.63,2024-01-01 00:10:23,1
83.53,2024-01-01 00:10:24,1
83.28,2024-01-01 00:10:25,1
83.02,2024-01-01 00:10:26,1
82.8,2024-01-01 00:10:27,1
82.58,2024-01-01 00:10:28,1
82.12,2024-01-01 00:10:29,1
81.67,2024-01-01 00:10:30,1
81.27,2024-01-01 00:10:31,1
80.87,2024-01-01 00:10:32,1
80.52,2024-01-01 00:10:33,1
80.15,2024-01-01 00:10:34,1
79.92,2024-01-01 00:10:35,1
79.65,2024-01-01 00:10:36,1
79.35,2024-01-01 00:10:37,1
79.07,2024-01-01 00:10:38,1
78.78,2024-01-01 00:10:39,1
78.52,2024-01-01 00:10:40,1
78.07,2024-01-01 00:10:41,1
77.6,2024-01-01 00:10:42,1
77.15,2024-01-01 00:10:43,1
76.72,2024-01-01 00:10:44,1
76.23,2024-01-01 00:10:45,1
75.78,2024-01-01 00:10:46,1
75.32,2024-01-01 00:10:47,1
74.82,2024-01-01 00:10:48,1
74.28,2024-01-01 00:10:49,1
73.8,2024-01-01 00:10:50,1
73.3,2024-01-01 00:10:51,1
72.78,2024-01-01 00:10:52,1
72.25,2024-01-01 00:10:53,1
71.72,2024-01-01 00:10:54,1
71.23,2024-01-01 00:10:55,1
70.72,2024-01-01 00:10:56,1
70.2,2024-01-01 00:10:57,1
69.92,2024-01-01 00:10:58,1
69.58,2024-01-01 00:10:59,1
69.15,2024-01-01 00:11:00,1
68.62,2024-01-01 00:11:01,1
68.03,2024-01-01 00:11:02,1
67.52,2024-01-01 00:11:03,1
66.95,2024-01-01 00:11:04,1
66.42,2024-01-01 00:11:05,1
65.95,2024-01-01 00:11:06,1
65.43,2024-01-01 00:11:07,1
65.28,2024-01-01 00:11:08,1
64.92,2024-01-01 00:11:09,1
64.52,2024-01-01 00:11:10,1
64.23,2024-01-01 00:11:11,1
63.93,2024-01-01 00:11:12,1
63.53,2024-01-01 00:11:13,1
62.97,2024-01-01 00:11:14,1
62.72,2024-01-01 00:11:15,1
62.78,2024-01-01 00:11:16,1
62.85,2024-01-01 00:11:17,1
62.92,2024-01-01 00:11:18,1
62.97,2024-01-01 00:11:19,1
63.0,2024-01-01 00:11:20,1
63.03,2024-01-01 00:11:21,1
63.07,2024-01-01 00:11:22,1
63.1,2024-01-01 00:11:23,1
63.12,2024-01-01 00:11:24,1
63.15,2024-01-01 00:11:25,1
63.18,2024-01-01 00:11:26,1
63.22,2024-01-01 00:11:27,1
63.25,2024-01-01 00:11:28,1
63.28,2024-01-01 00:11:29,1
63.3,2024-01-01 00:11:30,1
63.32,2024-01-01 00:11:31,1
63.33,2024-01-01 00:11:32,1
63.32,2024-01-01 00:11:33,1
63.32,2024-01-01 00:11:34,1
63.32,2024-01-01 00:11:35,1
63.33,2024-01-01 00:11:36,1
63.32,2024-01-01 00:11:37,1
63.3,2024-01-01 00:11:38,1
63.28,2024-01-01 00:11:39,1
63.28,2024-01-01 00:11:40,1
63.28,2024-01-01 00:11:41,1
63.3,2024-01-01 00:11:42,1
63.3,2024-01-01 00:11:43,1
63.32,2024-01-01 00:11:44,1
63.33,2024-01-01 00:11:45,1
63.35,2024-01-01 00:11:46,1
63.35,2024-01-01 00:11:47,1
63.35,2024-01-01 00:11:48,1
63.33,2024-01-01 00:11:49,1
63.3,2024-01-01 00:11:50,1
63.25,2024-01-01 00:11:51,1
63.18,2024-01-01 00:11:52,1
63.12,2024-01-01 00:11:53,1
63.05,2024-01-01 00:11:54,1
62.88,2024-01-01 00:11:55,1
62.72,2024-01-01 00:11:56,1
62.57,2024-01-01 00:11:57,1
62.42,2024-01-01 00:11:58,1
62.28,2024-01-01 00:11:59,1
62.18,2024-01-01 00:12:00,1
62.13,2024-01-01 00:12:01,1
62.12,2024-01-01 00:12:02,1
62.12,2024-01-01 00:12:03,1
62.1,2024-01-01 00:12:04,1
62.03,2024-01-01 00:12:05,1
61.93,2024-01-01 00:12:06,1
61.93,2024-01-01 00:12:07,1
61.73,2024-01-01 00:12:08,1
61.7,2024-01-01 00:12:09,1
61.68,2024-01-01 00:12:10,1
61.67,2024-01-01 00:12:11,1
61.67,2024-01-01 00:12:12,1
61.67,2024-01-01 00:12:13,1
61.65,2024-01-01 00:12:14,1
