hr,datetime,activity
90.48,2024-01-01 00:05:36,1
90.73,2024-01-01 00:05:37,1
90.95,2024-01-01 00:05:38,1
91.15,2024-01-01 00:05:39,1
91.32,2024-01-01 00:05:40,1
91.45,2024-01-01 00:05:41,1
91.58,2024-01-01 00:05:42,1
91.72,2024-01-01 00:05:43,1
91.83,2024-01-01 00:05:44,1
91.95,2024-01-01 00:05:45,1
92.07,2024-01-01 00:05:46,1
92.18,2024-01-01 00:05:47,1
92.3,2024-01-01 00:05:48,1
92.42,2024-01-01 00:05:49,1
92.53,2024-01-01 00:05:50,1
92.65,2024-01-01 00:05:51,1
92.78,2024-01-01 00:05:52,1
92.92,2024-01-01 00:05:53,1
93.05,2024-01-01 00:05:54,1
93.18,2024-01-01 00:05:55,1
93.3,2024-01-01 00:05:56,1
93.43,2024-01-01 00:05:57,1
93.57,2024-01-01 00:05:58,1
93.72,2024-01-01 00:05:59,1
93.85,2024-01-01 00:06:00,1
94.02,2024-01-01 00:06:01,1
94.17,2024-01-01 00:06:02,1
94.28,2024-01-01 00:06:03,1
94.42,2024-01-01 00:06:04,1
94.57,2024-01-01 00:06:05,1
94.7,2024-01-01 00:06:06,1
94.87,2024-01-01 00:06:07,1
95.03,2024-01-01 00:06:08,1
95.2,2024-01-01 00:06:09,1
95.33,2024-01-01 00:06:10,1
95.47,2024-01-01 00:06:11,1
95.6,2024-01-01 00:06:12,1
95.67,2024-01-01 00:06:13,1
95.72,2024-01-01 00:06:14,1
95.75,2024-01-01 00:06:15,1
95.78,2024-01-01 00:06:16,1
95.8,2024-01-01 00:06:17,1
95.82,2024-01-01 00:06:18,1
95.83,2024-01-01 00:06:19,1
95.85,2024-01-01 00:06:20,1
95.87,2024-01-01 00:06:21,1
95.88,2024-01-01 00:06:22,1
95.92,2024-01-01 00:06:23,1
95.93,2024-01-01 00:06:24,1
95.93,2024-01-01 00:06:25,1
95.92,2024-01-01 00:06:26,1
95.87,2024-01-01 00:06:27,1
95.78,2024-01-01 00:06:28,1
95.67,2024-01-01 00:06:29,1
95.52,2024-01-01 00:06:30,1
95.38,2024-01-01 00:06:31,1
95.23,2024-01-01 00:06:32,1
95.07,2024-01-01 00:06:33,1
94.92,2024-01-01 00:06:34,1
94.77,2024-01-01 00:06:35,1
94.6,2024-01-01 00:06:36,1
94.42,2024-01-01 00:06:37,1
94.25,2024-01-01 00:06:38,1
94.1,2024-01-01 00:06:39,1
93.97,2024-01-01 00:06:40,1
93.87,2024-01-01 00:06:41,1
93.77,2024-01-01 00:06:42,1
93.68,2024-01-01 00:06:43,1
93.63,2024-01-01 00:06:44,1
93.58,2024-01-01 00:06:45,1
93.55,2024-01-01 00:06:46,1
93.55,2024-01-01 00:06:47,1
93.52,2024-01-01 00:06:48,1
93.48,2024-01-01 00:06:49,1
93.45,2024-01-01 00:06:50,1
93.42,2024-01-01 00:06:51,1
93.38,2024-01-01 00:06:52,1
93.35,2024-01-01 00:06:53,1
93.32,2024-01-01 00:06:54,1
93.33,2024-01-01 00:06:55,1
93.32,2024-01-01 00:06:56,1
93.28,2024-01-01 00:06:57,1
93.22,2024-01-01 00:06:58,1
93.13,2024-01-01 00:06:59,1
93.05,2024-01-01 00:07:00,1
92.92,2024-01-01 00:07:01,1
92.78,2024-01-01 00:07:02,1
92.68,2024-01-01 00:07:03,1
92.58,2024-01-01 00:07:04,1
92.48,2024-01-01 00:07:05,1
92.4,2024-01-01 00:07:06,1
92.3,2024-01-01 00:07:07,1
92.22,2024-01-01 00:07:08,1
92.15,2024-01-01 00:07:09,1
92.07,2024-01-01 00:07:10,1
91.98,2024-01-01 00:07:11,1
91.87,2024-01-01 00:07:12,1
91.8,2024-01-01 00:07:13,1
91.73,2024-01-01 00:07:14,1
91.65,2024-01-01 00:07:15,1
91.57,2024-01-01 00:07:16,1
91.45,2024-01-01 00:07:17,1
91.33,2024-01-01 00:07:18,1
91.22,2024-01-01 00:07:19,1
91.12,2024-01-01 00:07:20,1
91.03,2024-01-01 00:07:21,1
90.95,2024-01-01 00:07:22,1
90.87,2024-01-01 00:07:23,1
90.8,2024-01-01 00:07:24,1
90.73,2024-01-01 00:07:25,1
90.68,2024-01-01 00:07:26,1
90.63,2024-01-01 00:07:27,1
90.58,2024-01-01 00:07:28,1
90.53,2024-01-01 00:07:29,1
90.48,2024-01-01 00:07:30,1
90.4,2024-01-01 00:07:31,1
90.33,2024-01-01 00:07:32,1
90.25,2024-01-01 00:07:33,1
90.18,2024-01-01 00:07:34,1
90.13,2024-01-01 00:07:35,1
90.12,2024-01-01 00:07:36,1
90.1,2024-01-01 00:07:37,1
90.13,2024-01-01 00:07:38,1
90.15,2024-01-01 00:07:39,1
90.18,2024-01-01 00:07:40,1
90.23,2024-01-01 00:07:41,1
90.3,2024-01-01 00:07:42,1
90.37,2024-01-01 00:07:43,1
90.42,2024-01-01 00:07:44,1
90.47,2024-01-01 00:07:45,1
90.5,2024-01-01 00:07:46,1
90.52,2024-01-01 00:07:47,1
90.57,2024-01-01 00:07:48,1
90.65,2024-01-01 00:07:49,1
90.75,2024-01-01 00:07:50,1
90.88,2024-01-01 00:07:51,1
91.03,2024-01-01 00:07:52,1
91.18,2024-01-01 00:07:53,1
91.35,2024-01-01 00:07:54,1
91.43,2024-01-01 00:07:55,1
91.53,2024-01-01 00:07:56,1
91.6,2024-01-01 00:07:57,1
91.68,2024-01-01 00:07:58,1
91.77,2024-01-01 00:07:59,1
91.83,2024-01-01 00:08:00,1
91.93,2024-01-01 00:08:01,1
92.02,2024-01-01 00:08:02,1
92.1,2024-01-01 00:08:03,1
92.18,2024-01-01 00:08:04,1
92.27,2024-01-01 00:08:05,1
92.33,2024-01-01 00:08:06,1
92.33,2024-01-01 00:08:07,1
92.3,2024-01-01 00:08:08,1
92.27,2024-01-01 00:08:09,1
92.25,2024-01-01 00:08:10,1
92.23,2024-01-01 00:08:11,1
92.23,2024-01-01 00:08:12,1
92.23,2024-01-01 00:08:13,1
92.25,2024-01-01 00:08:14,1
92.28,2024-01-01 00:08:15,1
92.28,2024-01-01 00:08:16,1
92.32,2024-01-01 00:08:17,1
92.35,2024-01-01 00:08:18,1
92.4,2024-01-01 00:08:19,1
92.42,2024-01-01 00:08:20,1
92.45,2024-01-01 00:08:21,1
92.48,2024-01-01 00:08:22,1
92.52,2024-01-01 00:08:23,1
92.57,2024-01-01 00:08:24,1
92.63,2024-01-01 00:08:25,1
92.72,2024-01-01 00:08:26,1
92.82,2024-01-01 00:08:27,1
92.95,2024-01-01 00:08:28,1
93.07,2024-01-01 00:08:29,1
93.18,2024-01-01 00:08:30,1
93.3,2024-01-01 00:08:31,1
93.38,2024-01-01 00:08:32,1
93.48,2024-01-01 00:08:33,1
93.55,2024-01-01 00:08:34,1
93.6,2024-01-01 00:08:35,1
93.62,2024-01-01 00:08:36,1
93.65,2024-01-01 00:08:37,1
93.63,2024-01-01 00:08:38,1
93.63,2024-01-01 00:08:39,1
93.62,2024-01-01 00:08:40,1
93.57,2024-01-01 00:08:41,1
93.5,2024-01-01 00:08:42,1
93.43,2024-01-01 00:08:43,1
93.37,2024-01-01 00:08:44,1
93.3,2024-01-01 00:08:45,1
93.23,2024-01-01 00:08:46,1
93.17,2024-01-01 00:08:47,1
93.08,2024-01-01 00:08:48,1
92.97,2024-01-01 00:08:49,1
92.83,2024-01-01 00:08:50,1
92.65,2024-01-01 00:08:51,1
92.47,2024-01-01 00:08:52,1
92.28,2024-01-01 00:08:53,1
92.1,2024-01-01 00:08:54,1
91.93,2024-01-01 00:08:55,1
91.8,2024-01-01 00:08:56,1
91.73,2024-01-01 00:08:57,1
91.68,2024-01-01 00:08:58,1
91.67,2024-01-01 00:08:59,1
91.68,2024-01-01 00:09:00,1
91.7,2024-01-01 00:09:01,1
91.72,2024-01-01 00:09:02,1
91.75,2024-01-01 00:09:03,1
91.77,2024-01-01 00:09:04,1
91.78,2024-01-01 00:09:05,1
91.82,2024-01-01 00:09:06,1
91.92,2024-01-01 00:09:07,1
92.03,2024-01-01 00:09:08,1
92.13,2024-01-01 00:09:09,1
92.25,2024-01-01 00:09:10,1
92.37,2024-01-01 00:09:11,1
92.47,2024-01-01 00:09:12,1
92.57,2024-01-01 00:09:13,1
92.63,2024-01-01 00:09:14,1
92.68,2024-01-01 00:09:15,1
92.73,2024-01-01 00:09:16,1
92.78,2024-01-01 00:09:17,1
92.82,2024-01-01 00:09:18,1
92.83,2024-01-01 00:09:19,1
92.85,2024-01-01 00:09:20,1
92.85,2024-01-01 00:09:21,1
92.83,2024-01-01 00:09:22,1
92.8,2024-01-01 00:09:23,1
92.75,2024-01-01 00:09:24,1
92.67,2024-01-01 00:09:25,1
92.57,2024-01-01 00:09:26,1
92.45,2024-01-01 00:09:27,1
92.32,2024-01-01 00:09:28,1
92.2,2024-01-01 00:09:29,1
92.1,2024-01-01 00:09:30,1
92.02,2024-01-01 00:09:31,1
91.95,2024-01-01 00:09:32,1
91.9,2024-01-01 00:09:33,1
91.85,2024-01-01 00:09:34,1
91.82,2024-01-01 00:09:35,1
91.78,2024-01-01 00:09:36,1
91.75,2024-01-01 00:09:37,1
91.72,2024-01-01 00:09:38,1
91.7,2024-01-01 00:09:39,1
91.68,2024-01-01 00:09:40,1
91.7,2024-01-01 00:09:41,1
91.73,2024-01-01 00:09:42,1
91.77,2024-01-01 00:09:43,1
91.8,2024-01-01 00:09:44,1
91.83,2024-01-01 00:09:45,1
91.87,2024-01-01 00:09:46,1
91.88,2024-01-01 00:09:47,1
91.92,2024-01-01 00:09:48,1
91.95,2024-01-01 00:09:49,1
91.98,2024-01-01 00:09:50,1
92.03,2024-01-01 00:09:51,1
92.07,2024-01-01 00:09:52,1
92.1,2024-01-01 00:09:53,1
92.12,2024-01-01 00:09:54,1
92.13,2024-01-01 00:09:55,1
92.13,2024-01-01 00:09:56,1
92.08,2024-01-01 00:09:57,1
92.02,2024-01-01 00:09:58,1
91.92,2024-01-01 00:09:59,1
91.82,2024-01-01 00:10:00,1
91.73,2024-01-01 00:10:01,1
91.67,2024-01-01 00:10:02,1
91.6,2024-01-01 00:10:03,1
91.55,2024-01-01 00:10:04,1
91.48,2024-01-01 00:10:05,1
91.4,2024-01-01 00:10:06,1
91.28,2024-01-01 00:10:07,1
91.17,2024-01-01 00:10:08,1
91.05,2024-01-01 00:10:09,1
90.93,2024-01-01 00:10:10,1
90.78,2024-01-01 00:10:11,1
90.65,2024-01-01 00:10:12,1
90.5,2024-01-01 00:10:13,1
90.37,2024-01-01 00:10:14,1
90.25,2024-01-01 00:10:15,1
90.15,2024-01-01 00:10:16,1
90.02,2024-01-01 00:10:17,1
89.88,2024-01-01 00:10:18,1
89.8,2024-01-01 00:10:19,1
89.72,2024-01-01 00:10:20,1
89.63,2024-01-01 00:10:21,1
89.58,2024-01-01 00:10:22,1
89.55,2024-01-01 00:10:23,1
89.53,2024-01-01 00:10:24,1
89.55,2024-01-01 00:10:25,1
89.55,2024-01-01 00:10:26,1
89.55,2024-01-01 00:10:27,1
89.55,2024-01-01 00:10:28,1
89.57,2024-01-01 00:10:29,1
89.53,2024-01-01 00:10:30,1
89.5,2024-01-01 00:10:31,1
89.47,2024-01-01 00:10:32,1
89.42,2024-01-01 00:10:33,1
89.38,2024-01-01 00:10:34,1
89.35,2024-01-01 00:10:35,1
89.33,2024-01-01 00:10:36,1
89.32,2024-01-01 00:10:37,1
89.3,2024-01-01 00:10:38,1
89.28,2024-01-01 00:10:39,1
89.25,2024-01-01 00:10:40,1
89.2,2024-01-01 00:10:41,1
89.13,2024-01-01 00:10:42,1
89.07,2024-01-01 00:10:43,1
89.0,2024-01-01 00:10:44,1
88.95,2024-01-01 00:10:45,1
88.88,2024-01-01 00:10:46,1
88.83,2024-01-01 00:10:47,1
88.78,2024-01-01 00:10:48,1
88.73,2024-01-01 00:10:49,1
88.68,2024-01-01 00:10:50,1
88.65,2024-01-01 00:10:51,1
88.63,2024-01-01 00:10:52,1
88.63,2024-01-01 00:10:53,1
88.65,2024-01-01 00:10:54,1
88.7,2024-01-01 00:10:55,1
88.77,2024-01-01 00:10:56,1
88.87,2024-01-01 00:10:57,1
88.98,2024-01-01 00:10:58,1
89.1,2024-01-01 00:10:59,1
89.18,2024-01-01 00:11:00,1
89.25,2024-01-01 00:11:01,1
89.3,2024-01-01 00:11:02,1
89.33,2024-01-01 00:11:03,1
89.38,2024-01-01 00:11:04,1
89.45,2024-01-01 00:11:05,1
89.53,2024-01-01 00:11:06,1
89.63,2024-01-01 00:11:07,1
89.73,2024-01-01 00:11:08,1
89.83,2024-01-01 00:11:09,1
89.92,2024-01-01 00:11:10,1
90.02,2024-01-01 00:11:11,1
90.12,2024-01-01 00:11:12,1
90.23,2024-01-01 00:11:13,1
90.35,2024-01-01 00:11:14,1
90.47,2024-01-01 00:11:15,1
90.58,2024-01-01 00:11:16,1
90.73,2024-01-01 00:11:17,1
90.9,2024-01-01 00:11:18,1
91.02,2024-01-01 00:11:19,1
91.15,2024-01-01 00:11:20,1
91.28,2024-01-01 00:11:21,1
91.38,2024-01-01 00:11:22,1
91.48,2024-01-01 00:11:23,1
91.57,2024-01-01 00:11:24,1
91.62,2024-01-01 00:11:25,1
91.68,2024-01-01 00:11:26,0
91.75,2024-01-01 00:11:27,0
91.82,2024-01-01 00:11:28,0
91.87,2024-01-01 00:11:29,0
91.97,2024-01-01 00:11:30,0
92.07,2024-01-01 00:11:31,0
92.18,2024-01-01 00:11:32,0
92.32,2024-01-01 00:11:33,0
92.45,2024-01-01 00:11:34,0
92.57,2024-01-01 00:11:35,0
92.7,2024-01-01 00:11:36,0
92.82,2024-01-01 00:11:37,0
92.93,2024-01-01 00:11:38,0
93.03,2024-01-01 00:11:39,0
93.15,2024-01-01 00:11:40,0
93.25,2024-01-01 00:11:41,0
93.35,2024-01-01 00:11:42,0
93.47,2024-01-01 00:11:43,0
93.58,2024-01-01 00:11:44,0
93.7,2024-01-01 00:11:45,0
93.83,2024-01-01 00:11:46,0
93.98,2024-01-01 00:11:47,0
94.13,2024-01-01 00:11:48,0
94.3,2024-01-01 00:11:49,0
94.48,2024-01-01 00:11:50,0
94.65,2024-01-01 00:11:51,0
94.82,2024-01-01 00:11:52,0
94.95,2024-01-01 00:11:53,0
95.07,2024-01-01 00:11:54,0
95.13,2024-01-01 00:11:55,0
95.18,2024-01-01 00:11:56,0
95.2,2024-01-01 00:11:57,0
95.18,2024-01-01 00:11:58,0
95.17,2024-01-01 00:11:59,0
95.17,2024-01-01 00:12:00,0
95.17,2024-01-01 00:12:01,0
95.18,2024-01-01 00:12:02,0
95.2,2024-01-01 00:12:03,0
95.2,2024-01-01 00:12:04,0
95.2,2024-01-01 00:12:05,0
95.18,2024-01-01 00:12:06,0
95.17,2024-01-01 00:12:07,0
95.15,2024-01-01 00:12:08,0
95.13,2024-01-01 00:12:09,0
95.12,2024-01-01 00:12:10,0
95.12,2024-01-01 00:12:11,0
95.13,2024-01-01 00:12:12,0
95.15,2024-01-01 00:12:13,0
95.18,2024-01-01 00:12:14,0
