hr,datetime,activity
60.02,2024-01-01 00:01:00,1
59.97,2024-01-01 00:01:01,1
59.9,2024-01-01 00:01:02,1
59.85,2024-01-01 00:01:03,1
59.4,2024-01-01 00:01:04,1
59.07,2024-01-01 00:01:05,1
58.95,2024-01-01 00:01:06,1
58.85,2024-01-01 00:01:07,1
58.75,2024-01-01 00:01:08,1
58.67,2024-01-01 00:01:09,1
58.55,2024-01-01 00:01:10,1
58.42,2024-01-01 00:01:11,1
58.27,2024-01-01 00:01:12,1
58.07,2024-01-01 00:01:13,1
57.82,2024-01-01 00:01:14,1
57.55,2024-01-01 00:01:15,1
57.37,2024-01-01 00:01:16,1
57.23,2024-01-01 00:01:17,1
57.12,2024-01-01 00:01:18,1
57.28,2024-01-01 00:01:19,1
57.43,2024-01-01 00:01:20,1
57.57,2024-01-01 00:01:21,1
57.67,2024-01-01 00:01:22,1
57.73,2024-01-01 00:01:23,1
57.77,2024-01-01 00:01:24,1
57.83,2024-01-01 00:01:25,1
57.88,2024-01-01 00:01:26,1
57.98,2024-01-01 00:01:27,1
58.12,2024-01-01 00:01:28,1
58.23,2024-01-01 00:01:29,1
58.33,2024-01-01 00:01:30,1
58.4,2024-01-01 00:01:31,1
58.47,2024-01-01 00:01:32,1
58.52,2024-01-01 00:01:33,1
58.53,2024-01-01 00:01:34,1
58.55,2024-01-01 00:01:35,1
58.58,2024-01-01 00:01:36,1
58.53,2024-01-01 00:01:37,1
58.48,2024-01-01 00:01:38,1
58.48,2024-01-01 00:01:39,1
58.53,2024-01-01 00:01:40,1
58.57,2024-01-01 00:01:41,1
58.57,2024-01-01 00:01:42,1
58.53,2024-01-01 00:01:43,1
58.48,2024-01-01 00:01:44,1
58.42,2024-01-01 00:01:45,1
58.33,2024-01-01 00:01:46,1
58.23,2024-01-01 00:01:47,1
58.48,2024-01-01 00:01:48,1
58.73,2024-01-01 00:01:49,1
58.97,2024-01-01 00:01:50,1
59.22,2024-01-01 00:01:51,1
59.43,2024-01-01 00:01:52,1
59.65,2024-01-01 00:01:53,1
59.83,2024-01-01 00:01:54,1
60.0,2024-01-01 00:01:55,1
60.17,2024-01-01 00:01:56,1
60.33,2024-01-01 00:01:57,1
60.6,2024-01-01 00:01:58,1
60.88,2024-01-01 00:01:59,1
61.17,2024-01-01 00:02:00,1
61.45,2024-01-01 00:02:01,1
61.8,2024-01-01 00:02:02,1
62.13,2024-01-01 00:02:03,1
62.45,2024-01-01 00:02:04,1
62.77,2024-01-01 00:02:05,1
63.07,2024-01-01 00:02:06,1
63.33,2024-01-01 00:02:07,1
63.6,2024-01-01 00:02:08,1
63.73,2024-01-01 00:02:09,1
64.07,2024-01-01 00:02:10,1
64.35,2024-01-01 00:02:11,1
64.6,2024-01-01 00:02:12,1
65.0,2024-01-01 00:02:13,1
65.42,2024-01-01 00:02:14,1
65.87,2024-01-01 00:02:15,1
66.37,2024-01-01 00:02:16,1
66.78,2024-01-01 00:02:17,1
67.25,2024-01-01 00:02:18,1
67.72,2024-01-01 00:02:19,1
68.2,2024-01-01 00:02:20,1
68.68,2024-01-01 00:02:21,1
69.18,2024-01-01 00:02:22,1
69.7,2024-01-01 00:02:23,1
70.22,2024-01-01 00:02:24,1
70.73,2024-01-01 00:02:25,1
71.27,2024-01-01 00:02:26,1
71.72,2024-01-01 00:02:27,1
72.15,2024-01-01 00:02:28,1
72.58,2024-01-01 00:02:29,1
72.98,2024-01-01 00:02:30,1
73.37,2024-01-01 00:02:31,1
73.83,2024-01-01 00:02:32,1
74.3,2024-01-01 00:02:33,1
74.93,2024-01-01 00:02:34,1
75.63,2024-01-01 00:02:35,1
76.22,2024-01-01 00:02:36,1
76.78,2024-01-01 00:02:37,1
77.28,2024-01-01 00:02:38,1
77.7,2024-01-01 00:02:39,1
78.1,2024-01-01 00:02:40,1
78.48,2024-01-01 00:02:41,1
78.6,2024-01-01 00:02:42,1
78.75,2024-01-01 00:02:43,1
78.9,2024-01-01 00:02:44,1
79.03,2024-01-01 00:02:45,1
79.15,2024-01-01 00:02:46,1
79.28,2024-01-01 00:02:47,1
79.05,2024-01-01 00:02:48,1
78.83,2024-01-01 00:02:49,1
78.6,2024-01-01 00:02:50,1
78.37,2024-01-01 00:02:51,1
78.12,2024-01-01 00:02:52,1
77.85,2024-01-01 00:02:53,1
77.6,2024-01-01 00:02:54,1
77.35,2024-01-01 00:02:55,1
77.1,2024-01-01 00:02:56,1
76.85,2024-01-01 00:02:57,1
76.52,2024-01-01 00:02:58,1
76.17,2024-01-01 00:02:59,1
75.82,2024-01-01 00:03:00,1
75.47,2024-01-01 00:03:01,1
75.05,2024-01-01 00:03:02,1
74.65,2024-01-01 00:03:03,1
74.25,2024-01-01 00:03:04,1
73.85,2024-01-01 00:03:05,1
73.47,2024-01-01 00:03:06,1
73.07,2024-01-01 00:03:07,1
72.67,2024-01-01 00:03:08,1
72.37,2024-01-01 00:03:09,1
71.88,2024-01-01 00:03:10,1
71.43,2024-01-01 00:03:11,1
71.0,2024-01-01 00:03:12,1
70.4,2024-01-01 00:03:13,1
69.78,2024-01-01 00:03:14,1
69.13,2024-01-01 00:03:15,1
68.42,2024-01-01 00:03:16,1
67.77,2024-01-01 00:03:17,1
67.08,2024-01-01 00:03:18,1
66.4,2024-01-01 00:03:19,1
65.7,2024-01-01 00:03:20,1
65.0,2024-01-01 00:03:21,1
64.3,2024-01-01 00:03:22,1
63.6,2024-01-01 00:03:23,1
62.9,2024-01-01 00:03:24,1
62.2,2024-01-01 00:03:25,1
61.5,2024-01-01 00:03:26,1
60.83,2024-01-01 00:03:27,1
60.17,2024-01-01 00:03:28,1
59.55,2024-01-01 00:03:29,1
58.97,2024-01-01 00:03:30,1
58.42,2024-01-01 00:03:31,1
57.8,2024-01-01 00:03:32,1
57.2,2024-01-01 00:03:33,1
56.45,2024-01-01 00:03:34,1
55.63,2024-01-01 00:03:35,1
54.9,2024-01-01 00:03:36,1
54.18,2024-01-01 00:03:37,1
53.53,2024-01-01 00:03:38,1
52.95,2024-01-01 00:03:39,1
52.37,2024-01-01 00:03:40,1
51.8,2024-01-01 00:03:41,1
51.5,2024-01-01 00:03:42,1
51.17,2024-01-01 00:03:43,1
50.83,2024-01-01 00:03:44,1
50.52,2024-01-01 00:03:45,1
50.22,2024-01-01 00:03:46,1
49.92,2024-01-01 00:03:47,1
49.65,2024-01-01 00:03:48,1
49.38,2024-01-01 00:03:49,1
49.13,2024-01-01 00:03:50,1
48.88,2024-01-01 00:03:51,1
48.65,2024-01-01 00:03:52,1
48.43,2024-01-01 00:03:53,1
48.22,2024-01-01 00:03:54,1
48.02,2024-01-01 00:03:55,1
47.87,2024-01-01 00:03:56,1
47.75,2024-01-01 00:03:57,1
47.67,2024-01-01 00:03:58,1
47.6,2024-01-01 00:03:59,1
47.53,2024-01-01 00:04:00,1
47.48,2024-01-01 00:04:01,1
47.43,2024-01-01 00:04:02,1
47.38,2024-01-01 00:04:03,1
47.37,2024-01-01 00:04:04,1
47.33,2024-01-01 00:04:05,1
47.28,2024-01-01 00:04:06,1
47.27,2024-01-01 00:04:07,1
47.23,2024-01-01 00:04:08,1
47.22,2024-01-01 00:04:09,1
47.18,2024-01-01 00:04:10,1
47.15,2024-01-01 00:04:11,1
47.12,2024-01-01 00:04:12,1
47.07,2024-01-01 00:04:13,1
47.02,2024-01-01 00:04:14,1
46.97,2024-01-01 00:04:15,1
46.88,2024-01-01 00:04:16,1
46.82,2024-01-01 00:04:17,1
46.72,2024-01-01 00:04:18,1
46.62,2024-01-01 00:04:19,1
46.53,2024-01-01 00:04:20,1
46.47,2024-01-01 00:04:21,1
46.4,2024-01-01 00:04:22,1
46.33,2024-01-01 00:04:23,1
46.28,2024-01-01 00:04:24,1
46.25,2024-01-01 00:04:25,1
46.22,2024-01-01 00:04:26,1
46.2,2024-01-01 00:04:27,1
46.18,2024-01-01 00:04:28,1
46.15,2024-01-01 00:04:29,1
46.1,2024-01-01 00:04:30,1
46.05,2024-01-01 00:04:31,1
45.98,2024-01-01 00:04:32,1
45.92,2024-01-01 00:04:33,1
45.85,2024-01-01 00:04:34,1
45.77,2024-01-01 00:04:35,1
45.7,2024-01-01 00:04:36,1
45.65,2024-01-01 00:04:37,1
45.6,2024-01-01 00:04:38,1
45.57,2024-01-01 00:04:39,1
45.53,2024-01-01 00:04:40,1
45.52,2024-01-01 00:04:41,1
45.52,2024-01-01 00:04:42,1
45.53,2024-01-01 00:04:43,1
45.55,2024-01-01 00:04:44,1
45.57,2024-01-01 00:04:45,1
45.6,2024-01-01 00:04:46,1
45.63,2024-01-01 00:04:47,1
45.67,2024-01-01 00:04:48,1
45.7,2024-01-01 00:04:49,1
45.73,2024-01-01 00:04:50,1
45.77,2024-01-01 00:04:51,1
45.8,2024-01-01 00:04:52,1
45.82,2024-01-01 00:04:53,1
45.83,2024-01-01 00:04:54,1
45.85,2024-01-01 00:04:55,1
45.85,2024-01-01 00:04:56,1
45.83,2024-01-01 00:04:57,1
45.8,2024-01-01 00:04:58,1
45.77,2024-01-01 00:04:59,1
45.73,2024-01-01 00:05:00,1
45.72,2024-01-01 00:05:01,1
45.7,2024-01-01 00:05:02,1
45.7,2024-01-01 00:05:03,1
45.68,2024-01-01 00:05:04,1
45.68,2024-01-01 00:05:05,1
45.68,2024-01-01 00:05:06,1
45.68,2024-01-01 00:05:07,1
45.7,2024-01-01 00:05:08,1
45.72,2024-01-01 00:05:09,1
45.73,2024-01-01 00:05:10,1
45.75,2024-01-01 00:05:11,1
45.75,2024-01-01 00:05:12,1
45.77,2024-01-01 00:05:13,1
45.78,2024-01-01 00:05:14,1
45.8,2024-01-01 00:05:15,1
45.85,2024-01-01 00:05:16,1
45.88,2024-01-01 00:05:17,1
45.95,2024-01-01 00:05:18,1
46.02,2024-01-01 00:05:19,1
46.1,2024-01-01 00:05:20,1
46.18,2024-01-01 00:05:21,1
46.27,2024-01-01 00:05:22,1
46.35,2024-01-01 00:05:23,1
46.45,2024-01-01 00:05:24,1
46.53,2024-01-01 00:05:25,1
46.62,2024-01-01 00:05:26,1
46.68,2024-01-01 00:05:27,1
46.75,2024-01-01 00:05:28,1
46.83,2024-01-01 00:05:29,1
46.92,2024-01-01 00:05:30,1
47.0,2024-01-01 00:05:31,1
47.08,2024-01-01 00:05:32,1
47.15,2024-01-01 00:05:33,1
47.22,2024-01-01 00:05:34,1
47.3,2024-01-01 00:05:35,1
47.37,2024-01-01 00:05:36,1
47.42,2024-01-01 00:05:37,1
47.47,2024-01-01 00:05:38,1
47.5,2024-01-01 00:05:39,1
47.55,2024-01-01 00:05:40,1
47.58,2024-01-01 00:05:41,1
47.6,2024-01-01 00:05:42,1
47.62,2024-01-01 00:05:43,1
47.63,2024-01-01 00:05:44,1
47.65,2024-01-01 00:05:45,1
47.65,2024-01-01 00:05:46,1
47.65,2024-01-01 00:05:47,1
47.65,2024-01-01 00:05:48,1
47.65,2024-01-01 00:05:49,1
47.65,2024-01-01 00:05:50,1
47.67,2024-01-01 00:05:51,1
47.68,2024-01-01 00:05:52,1
47.7,2024-01-01 00:05:53,1
47.72,2024-01-01 00:05:54,1
47.73,2024-01-01 00:05:55,1
47.73,2024-01-01 00:05:56,1
47.73,2024-01-01 00:05:57,1
47.73,2024-01-01 00:05:58,1
47.73,2024-01-01 00:05:59,1
47.73,2024-01-01 00:06:00,1
47.73,2024-01-01 00:06:01,1
47.73,2024-01-01 00:06:02,1
47.72,2024-01-01 00:06:03,1
47.72,2024-01-01 00:06:04,1
47.72,2024-01-01 00:06:05,1
47.73,2024-01-01 00:06:06,1
47.75,2024-01-01 00:06:07,1
47.78,2024-01-01 00:06:08,1
47.82,2024-01-01 00:06:09,1
47.87,2024-01-01 00:06:10,1
47.92,2024-01-01 00:06:11,1
48.0,2024-01-01 00:06:12,1
48.07,2024-01-01 00:06:13,1
48.15,2024-01-01 00:06:14,1
48.23,2024-01-01 00:06:15,1
48.32,2024-01-01 00:06:16,1
48.4,2024-01-01 00:06:17,1
48.47,2024-01-01 00:06:18,1
48.53,2024-01-01 00:06:19,1
48.58,2024-01-01 00:06:20,1
48.62,2024-01-01 00:06:21,1
48.65,2024-01-01 00:06:22,1
48.68,2024-01-01 00:06:23,1
48.7,2024-01-01 00:06:24,1
48.73,2024-01-01 00:06:25,1
48.77,2024-01-01 00:06:26,1
48.82,2024-01-01 00:06:27,1
48.87,2024-01-01 00:06:28,1
48.93,2024-01-01 00:06:29,1
49.02,2024-01-01 00:06:30,1
49.12,2024-01-01 00:06:31,1
49.25,2024-01-01 00:06:32,1
49.4,2024-01-01 00:06:33,1
49.55,2024-01-01 00:06:34,1
49.72,2024-01-01 00:06:35,1
49.88,2024-01-01 00:06:36,1
50.0,2024-01-01 00:06:37,1
50.1,2024-01-01 00:06:38,1
50.18,2024-01-01 00:06:39,1
50.38,2024-01-01 00:06:40,1
50.57,2024-01-01 00:06:41,1
50.75,2024-01-01 00:06:42,1
50.9,2024-01-01 00:06:43,1
51.03,2024-01-01 00:06:44,1
51.15,2024-01-01 00:06:45,1
51.25,2024-01-01 00:06:46,1
51.33,2024-01-01 00:06:47,1
51.42,2024-01-01 00:06:48,1
51.48,2024-01-01 00:06:49,1
51.55,2024-01-01 00:06:50,1
51.62,2024-01-01 00:06:51,1
51.7,2024-01-01 00:06:52,1
51.8,2024-01-01 00:06:53,1
51.92,2024-01-01 00:06:54,1
52.03,2024-01-01 00:06:55,1
52.13,2024-01-01 00:06:56,1
52.25,2024-01-01 00:06:57,1
52.37,2024-01-01 00:06:58,1
52.47,2024-01-01 00:06:59,1
52.53,2024-01-01 00:07:00,1
52.58,2024-01-01 00:07:01,1
52.62,2024-01-01 00:07:02,1
52.67,2024-01-01 00:07:03,1
52.8,2024-01-01 00:07:04,1
52.93,2024-01-01 00:07:05,1
53.05,2024-01-01 00:07:06,1
53.13,2024-01-01 00:07:07,1
53.18,2024-01-01 00:07:08,1
53.25,2024-01-01 00:07:09,1
53.3,2024-01-01 00:07:10,1
53.35,2024-01-01 00:07:11,1
53.38,2024-01-01 00:07:12,1
53.43,2024-01-01 00:07:13,1
53.5,2024-01-01 00:07:14,1
53.62,2024-01-01 00:07:15,1
53.77,2024-01-01 00:07:16,1
53.92,2024-01-01 00:07:17,1
54.07,2024-01-01 00:07:18,1
54.2,2024-01-01 00:07:19,1
54.35,2024-01-01 00:07:20,1
54.48,2024-01-01 00:07:21,1
54.62,2024-01-01 00:07:22,1
54.75,2024-01-01 00:07:23,1
54.83,2024-01-01 00:07:24,1
54.88,2024-01-01 00:07:25,1
54.9,2024-01-01 00:07:26,1
54.92,2024-01-01 00:07:27,1
54.93,2024-01-01 00:07:28,1
54.93,2024-01-01 00:07:29,1
54.93,2024-01-01 00:07:30,1
54.93,2024-01-01 00:07:31,1
54.9,2024-01-01 00:07:32,1
54.87,2024-01-01 00:07:33,1
54.83,2024-01-01 00:07:34,1
54.8,2024-01-01 00:07:35,1
54.77,2024-01-01 00:07:36,1
54.77,2024-01-01 00:07:37,1
54.78,2024-01-01 00:07:38,1
54.82,2024-01-01 00:07:39,1
54.7,2024-01-01 00:07:40,1
54.6,2024-01-01 00:07:41,1
54.48,2024-01-01 00:07:42,1
54.4,2024-01-01 00:07:43,1
54.33,2024-01-01 00:07:44,1
54.28,2024-01-01 00:07:45,1
54.25,2024-01-01 00:07:46,1
54.23,2024-01-01 00:07:47,1
54.22,2024-01-01 00:07:48,1
54.23,2024-01-01 00:07:49,1
54.25,2024-01-01 00:07:50,1
54.27,2024-01-01 00:07:51,1
54.27,2024-01-01 00:07:52,1
54.27,2024-01-01 00:07:53,1
54.25,2024-01-01 00:07:54,1
54.23,2024-01-01 00:07:55,1
54.23,2024-01-01 00:07:56,1
54.22,2024-01-01 00:07:57,1
54.2,2024-01-01 00:07:58,1
54.2,2024-01-01 00:07:59,1
54.23,2024-01-01 00:08:00,1
54.27,2024-01-01 00:08:01,1
54.32,2024-01-01 00:08:02,1
54.35,2024-01-01 00:08:03,1
54.28,2024-01-01 00:08:04,1
54.22,2024-01-01 00:08:05,1
54.17,2024-01-01 00:08:06,1
54.15,2024-01-01 00:08:07,1
54.18,2024-01-01 00:08:08,1
54.2,2024-01-01 00:08:09,1
54.27,2024-01-01 00:08:10,1
54.35,2024-01-01 00:08:11,1
54.43,2024-01-01 00:08:12,1
54.52,2024-01-01 00:08:13,1
54.58,2024-01-01 00:08:14,1
54.6,2024-01-01 00:08:15,1
54.58,2024-01-01 00:08:16,1
54.55,2024-01-01 00:08:17,1
54.5,2024-01-01 00:08:18,1
54.45,2024-01-01 00:08:19,1
54.37,2024-01-01 00:08:20,1
54.3,2024-01-01 00:08:21,1
54.22,2024-01-01 00:08:22,1
54.13,2024-01-01 00:08:23,1
54.12,2024-01-01 00:08:24,1
54.12,2024-01-01 00:08:25,1
54.15,2024-01-01 00:08:26,1
54.18,2024-01-01 00:08:27,1
54.23,2024-01-01 00:08:28,1
54.27,2024-01-01 00:08:29,1
54.3,2024-01-01 00:08:30,1
54.3,2024-01-01 00:08:31,1
54.3,2024-01-01 00:08:32,1
54.3,2024-01-01 00:08:33,1
54.27,2024-01-01 00:08:34,1
54.22,2024-01-01 00:08:35,1
54.17,2024-01-01 00:08:36,1
54.12,2024-01-01 00:08:37,1
54.07,2024-01-01 00:08:38,1
54.02,2024-01-01 00:08:39,1
53.98,2024-01-01 00:08:40,1
53.95,2024-01-01 00:08:41,1
53.95,2024-01-01 00:08:42,1
53.95,2024-01-01 00:08:43,1
53.95,2024-01-01 00:08:44,1
53.97,2024-01-01 00:08:45,1
53.98,2024-01-01 00:08:46,1
54.0,2024-01-01 00:08:47,1
54.02,2024-01-01 00:08:48,1
54.02,2024-01-01 00:08:49,1
54.02,2024-01-01 00:08:50,1
54.02,2024-01-01 00:08:51,1
54.02,2024-01-01 00:08:52,1
54.02,2024-01-01 00:08:53,1
54.0,2024-01-01 00:08:54,1
53.98,2024-01-01 00:08:55,1
53.97,2024-01-01 00:08:56,1
53.97,2024-01-01 00:08:57,1
53.97,2024-01-01 00:08:58,1
53.98,2024-01-01 00:08:59,1
54.02,2024-01-01 00:09:00,1
54.07,2024-01-01 00:09:01,1
54.13,2024-01-01 00:09:02,1
54.22,2024-01-01 00:09:03,1
54.3,2024-01-01 00:09:04,1
54.4,2024-01-01 00:09:05,1
54.5,2024-01-01 00:09:06,1
54.6,2024-01-01 00:09:07,1
54.67,2024-01-01 00:09:08,1
54.72,2024-01-01 00:09:09,1
54.72,2024-01-01 00:09:10,1
54.68,2024-01-01 00:09:11,1
54.65,2024-01-01 00:09:12,1
54.6,2024-01-01 00:09:13,1
54.53,2024-01-01 00:09:14,1
54.47,2024-01-01 00:09:15,1
54.4,2024-01-01 00:09:16,1
54.35,2024-01-01 00:09:17,1
54.32,2024-01-01 00:09:18,1
54.28,2024-01-01 00:09:19,1
54.28,2024-01-01 00:09:20,1
54.28,2024-01-01 00:09:21,1
54.28,2024-01-01 00:09:22,1
54.28,2024-01-01 00:09:23,1
54.27,2024-01-01 00:09:24,1
54.23,2024-01-01 00:09:25,1
54.2,2024-01-01 00:09:26,1
54.17,2024-01-01 00:09:27,1
54.12,2024-01-01 00:09:28,1
54.08,2024-01-01 00:09:29,1
54.03,2024-01-01 00:09:30,1
54.0,2024-01-01 00:09:31,1
53.97,2024-01-01 00:09:32,1
53.93,2024-01-01 00:09:33,1
53.95,2024-01-01 00:09:34,1
53.95,2024-01-01 00:09:35,1
53.95,2024-01-01 00:09:36,1
53.97,2024-01-01 00:09:37,1
53.98,2024-01-01 00:09:38,1
54.0,2024-01-01 00:09:39,1
54.02,2024-01-01 00:09:40,1
54.03,2024-01-01 00:09:41,1
54.03,2024-01-01 00:09:42,1
54.03,2024-01-01 00:09:43,1
54.03,2024-01-01 00:09:44,1
54.03,2024-01-01 00:09:45,1
54.03,2024-01-01 00:09:46,1
54.05,2024-01-01 00:09:47,1
54.08,2024-01-01 00:09:48,1
54.12,2024-01-01 00:09:49,1
54.17,2024-01-01 00:09:50,1
54.22,2024-01-01 00:09:51,1
54.28,2024-01-01 00:09:52,1
54.35,2024-01-01 00:09:53,1
54.42,2024-01-01 00:09:54,1
54.48,2024-01-01 00:09:55,1
54.55,2024-01-01 00:09:56,1
54.58,2024-01-01 00:09:57,1
54.62,2024-01-01 00:09:58,1
54.62,2024-01-01 00:09:59,1
54.6,2024-01-01 00:10:00,1
54.6,2024-01-01 00:10:01,1
54.6,2024-01-01 00:10:02,1
54.6,2024-01-01 00:10:03,1
54.6,2024-01-01 00:10:04,1
54.58,2024-01-01 00:10:05,1
54.57,2024-01-01 00:10:06,1
54.57,2024-01-01 00:10:07,1
54.57,2024-01-01 00:10:08,1
54.57,2024-01-01 00:10:09,1
54.55,2024-01-01 00:10:10,1
54.53,2024-01-01 00:10:11,1
54.5,2024-01-01 00:10:12,1
54.47,2024-01-01 00:10:13,1
54.43,2024-01-01 00:10:14,1
54.4,2024-01-01 00:10:15,1
54.37,2024-01-01 00:10:16,1
54.33,2024-01-01 00:10:17,1
54.3,2024-01-01 00:10:18,1
54.28,2024-01-01 00:10:19,1
54.25,2024-01-01 00:10:20,1
54.22,2024-01-01 00:10:21,1
54.22,2024-01-01 00:10:22,1
54.2,2024-01-01 00:10:23,1
54.2,2024-01-01 00:10:24,1
54.2,2024-01-01 00:10:25,1
54.2,2024-01-01 00:10:26,1
54.2,2024-01-01 00:10:27,1
54.2,2024-01-01 00:10:28,1
54.22,2024-01-01 00:10:29,1
54.25,2024-01-01 00:10:30,1
54.28,2024-01-01 00:10:31,1
54.33,2024-01-01 00:10:32,1
54.4,2024-01-01 00:10:33,1
54.45,2024-01-01 00:10:34,1
54.52,2024-01-01 00:10:35,1
54.6,2024-01-01 00:10:36,1
54.68,2024-01-01 00:10:37,1
54.77,2024-01-01 00:10:38,1
54.85,2024-01-01 00:10:39,1
54.92,2024-01-01 00:10:40,1
54.98,2024-01-01 00:10:41,1
55.03,2024-01-01 00:10:42,1
55.08,2024-01-01 00:10:43,1
55.12,2024-01-01 00:10:44,1
55.13,2024-01-01 00:10:45,1
55.17,2024-01-01 00:10:46,1
55.18,2024-01-01 00:10:47,1
55.18,2024-01-01 00:10:48,1
55.17,2024-01-01 00:10:49,1
55.13,2024-01-01 00:10:50,1
55.08,2024-01-01 00:10:51,1
54.95,2024-01-01 00:10:52,1
54.8,2024-01-01 00:10:53,1
54.72,2024-01-01 00:10:54,1
54.65,2024-01-01 00:10:55,1
54.58,2024-01-01 00:10:56,1
54.57,2024-01-01 00:10:57,1
54.57,2024-01-01 00:10:58,1
54.62,2024-01-01 00:10:59,1
54.63,2024-01-01 00:11:00,1
54.62,2024-01-01 00:11:01,1
54.57,2024-01-01 00:11:02,1
54.48,2024-01-01 00:11:03,1
54.38,2024-01-01 00:11:04,1
54.27,2024-01-01 00:11:05,1
54.15,2024-01-01 00:11:06,0
54.03,2024-01-01 00:11:07,0
53.92,2024-01-01 00:11:08,0
53.82,2024-01-01 00:11:09,0
53.77,2024-01-01 00:11:10,0
53.73,2024-01-01 00:11:11,0
53.73,2024-01-01 00:11:12,0
53.75,2024-01-01 00:11:13,0
53.77,2024-01-01 00:11:14,0
53.78,2024-01-01 00:11:15,0
53.82,2024-01-01 00:11:16,0
53.87,2024-01-01 00:11:17,0
53.92,2024-01-01 00:11:18,0
53.97,2024-01-01 00:11:19,0
54.02,2024-01-01 00:11:20,0
54.07,2024-01-01 00:11:21,0
54.1,2024-01-01 00:11:22,0
54.17,2024-01-01 00:11:23,0
54.22,2024-01-01 00:11:24,0
54.3,2024-01-01 00:11:25,0
54.38,2024-01-01 00:11:26,0
54.45,2024-01-01 00:11:27,0
54.52,2024-01-01 00:11:28,0
54.58,2024-01-01 00:11:29,0
54.65,2024-01-01 00:11:30,0
54.73,2024-01-01 00:11:31,0
54.8,2024-01-01 00:11:32,0
54.83,2024-01-01 00:11:33,0
54.88,2024-01-01 00:11:34,0
54.92,2024-01-01 00:11:35,0
54.93,2024-01-01 00:11:36,0
54.95,2024-01-01 00:11:37,0
54.97,2024-01-01 00:11:38,0
54.97,2024-01-01 00:11:39,0
54.98,2024-01-01 00:11:40,0
55.0,2024-01-01 00:11:41,0
55.03,2024-01-01 00:11:42,0
55.07,2024-01-01 00:11:43,0
55.12,2024-01-01 00:11:44,0
55.17,2024-01-01 00:11:45,0
55.2,2024-01-01 00:11:46,0
55.23,2024-01-01 00:11:47,0
55.27,2024-01-01 00:11:48,0
55.32,2024-01-01 00:11:49,0
55.37,2024-01-01 00:11:50,0
55.42,2024-01-01 00:11:51,0
55.53,2024-01-01 00:11:52,0
55.67,2024-01-01 00:11:53,0
55.75,2024-01-01 00:11:54,0
55.82,2024-01-01 00:11:55,0
55.88,2024-01-01 00:11:56,0
55.93,2024-01-01 00:11:57,0
55.97,2024-01-01 00:11:58,0
55.97,2024-01-01 00:11:59,0
56.0,2024-01-01 00:12:00,0
56.03,2024-01-01 00:12:01,0
56.08,2024-01-01 00:12:02,0
56.15,2024-01-01 00:12:03,0
56.23,2024-01-01 00:12:04,0
56.32,2024-01-01 00:12:05,0
56.4,2024-01-01 00:12:06,0
56.45,2024-01-01 00:12:07,0
56.47,2024-01-01 00:12:08,0
56.47,2024-01-01 00:12:09,0
56.43,2024-01-01 00:12:10,0
56.4,2024-01-01 00:12:11,0
56.35,2024-01-01 00:12:12,0
56.25,2024-01-01 00:12:13,0
56.27,2024-01-01 00:12:14,0
