hr,datetime,activity
78.35,2024-01-01 00:02:53,1
77.45,2024-01-01 00:02:54,1
76.6,2024-01-01 00:02:55,1
75.75,2024-01-01 00:02:56,1
74.9,2024-01-01 00:02:57,1
74.08,2024-01-01 00:02:58,1
73.23,2024-01-01 00:02:59,1
72.38,2024-01-01 00:03:00,1
71.55,2024-01-01 00:03:01,1
70.63,2024-01-01 00:03:02,1
69.72,2024-01-01 00:03:03,1
68.83,2024-01-01 00:03:04,1
68.08,2024-01-01 00:03:05,1
67.3,2024-01-01 00:03:06,1
66.52,2024-01-01 00:03:07,1
66.08,2024-01-01 00:03:08,1
65.62,2024-01-01 00:03:09,1
65.1,2024-01-01 00:03:10,1
64.6,2024-01-01 00:03:11,1
64.02,2024-01-01 00:03:12,1
63.42,2024-01-01 00:03:13,1
62.8,2024-01-01 00:03:14,1
62.18,2024-01-01 00:03:15,1
61.7,2024-01-01 00:03:16,1
61.2,2024-01-01 00:03:17,1
60.7,2024-01-01 00:03:18,1
60.2,2024-01-01 00:03:19,1
59.67,2024-01-01 00:03:20,1
59.15,2024-01-01 00:03:21,1
58.67,2024-01-01 00:03:22,1
58.23,2024-01-01 00:03:23,1
57.73,2024-01-01 00:03:24,1
57.28,2024-01-01 00:03:25,1
56.82,2024-01-01 00:03:26,1
56.33,2024-01-01 00:03:27,1
55.85,2024-01-01 00:03:28,1
55.33,2024-01-01 00:03:29,1
54.78,2024-01-01 00:03:30,1
54.27,2024-01-01 00:03:31,1
54.45,2024-01-01 00:03:32,1
54.62,2024-01-01 00:03:33,1
54.8,2024-01-01 00:03:34,1
55.02,2024-01-01 00:03:35,1
55.22,2024-01-01 00:03:36,1
55.4,2024-01-01 00:03:37,1
55.63,2024-01-01 00:03:38,1
55.85,2024-01-01 00:03:39,1
56.08,2024-01-01 00:03:40,1
56.18,2024-01-01 00:03:41,1
56.27,2024-01-01 00:03:42,1
56.3,2024-01-01 00:03:43,1
56.3,2024-01-01 00:03:44,1
56.27,2024-01-01 00:03:45,1
56.23,2024-01-01 00:03:46,1
56.17,2024-01-01 00:03:47,1
56.07,2024-01-01 00:03:48,1
55.98,2024-01-01 00:03:49,1
55.88,2024-01-01 00:03:50,1
55.78,2024-01-01 00:03:51,1
55.67,2024-01-01 00:03:52,1
55.57,2024-01-01 00:03:53,1
55.42,2024-01-01 00:03:54,1
55.22,2024-01-01 00:03:55,1
55.0,2024-01-01 00:03:56,1
54.8,2024-01-01 00:03:57,1
54.57,2024-01-01 00:03:58,1
54.37,2024-01-01 00:03:59,1
54.18,2024-01-01 00:04:00,1
53.97,2024-01-01 00:04:01,1
53.83,2024-01-01 00:04:02,1
53.7,2024-01-01 00:04:03,1
53.57,2024-01-01 00:04:04,1
53.33,2024-01-01 00:04:05,1
53.1,2024-01-01 00:04:06,1
52.85,2024-01-01 00:04:07,1
52.55,2024-01-01 00:04:08,1
52.28,2024-01-01 00:04:09,1
52.03,2024-01-01 00:04:10,1
51.82,2024-01-01 00:04:11,1
51.65,2024-01-01 00:04:12,1
51.5,2024-01-01 00:04:13,1
51.33,2024-01-01 00:04:14,1
51.18,2024-01-01 00:04:15,1
50.9,2024-01-01 00:04:16,1
50.63,2024-01-01 00:04:17,1
50.37,2024-01-01 00:04:18,1
50.1,2024-01-01 00:04:19,1
49.83,2024-01-01 00:04:20,1
49.57,2024-01-01 00:04:21,1
49.25,2024-01-01 00:04:22,1
48.93,2024-01-01 00:04:23,1
48.68,2024-01-01 00:04:24,1
48.38,2024-01-01 00:04:25,1
48.1,2024-01-01 00:04:26,1
47.83,2024-01-01 00:04:27,1
47.58,2024-01-01 00:04:28,1
47.42,2024-01-01 00:04:29,1
47.3,2024-01-01 00:04:30,1
47.15,2024-01-01 00:04:31,1
46.83,2024-01-01 00:04:32,1
46.5,2024-01-01 00:04:33,1
46.15,2024-01-01 00:04:34,1
45.8,2024-01-01 00:04:35,1
45.47,2024-01-01 00:04:36,1
45.18,2024-01-01 00:04:37,1
44.87,2024-01-01 00:04:38,1
44.55,2024-01-01 00:04:39,1
44.25,2024-01-01 00:04:40,1
44.1,2024-01-01 00:04:41,1
43.98,2024-01-01 00:04:42,1
43.93,2024-01-01 00:04:43,1
43.9,2024-01-01 00:04:44,1
43.88,2024-01-01 00:04:45,1
43.87,2024-01-01 00:04:46,1
43.85,2024-01-01 00:04:47,1
43.85,2024-01-01 00:04:48,1
43.85,2024-01-01 00:04:49,1
43.85,2024-01-01 00:04:50,1
43.85,2024-01-01 00:04:51,1
43.85,2024-01-01 00:04:52,1
43.85,2024-01-01 00:04:53,1
43.83,2024-01-01 00:04:54,1
43.98,2024-01-01 00:04:55,1
44.17,2024-01-01 00:04:56,1
44.4,2024-01-01 00:04:57,1
44.65,2024-01-01 00:04:58,1
45.35,2024-01-01 00:04:59,1
46.02,2024-01-01 00:05:00,1
46.65,2024-01-01 00:05:01,1
47.17,2024-01-01 00:05:02,1
47.67,2024-01-01 00:05:03,1
48.22,2024-01-01 00:05:04,1
48.78,2024-01-01 00:05:05,1
49.4,2024-01-01 00:05:06,1
50.05,2024-01-01 00:05:07,1
50.7,2024-01-01 00:05:08,1
51.35,2024-01-01 00:05:09,1
52.05,2024-01-01 00:05:10,1
52.75,2024-01-01 00:05:11,1
53.52,2024-01-01 00:05:12,1
54.27,2024-01-01 00:05:13,1
55.08,2024-01-01 00:05:14,1
55.83,2024-01-01 00:05:15,1
56.47,2024-01-01 00:05:16,1
57.48,2024-01-01 00:05:17,1
58.5,2024-01-01 00:05:18,1
59.52,2024-01-01 00:05:19,1
60.53,2024-01-01 00:05:20,1
61.53,2024-01-01 00:05:21,1
62.5,2024-01-01 00:05:22,1
63.47,2024-01-01 00:05:23,1
64.42,2024-01-01 00:05:24,1
65.37,2024-01-01 00:05:25,1
66.33,2024-01-01 00:05:26,1
67.28,2024-01-01 00:05:27,1
68.23,2024-01-01 00:05:28,1
69.18,2024-01-01 00:05:29,1
70.13,2024-01-01 00:05:30,1
71.08,2024-01-01 00:05:31,1
72.02,2024-01-01 00:05:32,1
72.92,2024-01-01 00:05:33,1
73.85,2024-01-01 00:05:34,1
74.8,2024-01-01 00:05:35,1
75.77,2024-01-01 00:05:36,1
76.73,2024-01-01 00:05:37,1
77.65,2024-01-01 00:05:38,1
78.58,2024-01-01 00:05:39,1
79.52,2024-01-01 00:05:40,1
80.42,2024-01-01 00:05:41,1
81.3,2024-01-01 00:05:42,1
82.07,2024-01-01 00:05:43,1
82.83,2024-01-01 00:05:44,1
83.62,2024-01-01 00:05:45,1
84.38,2024-01-01 00:05:46,1
85.13,2024-01-01 00:05:47,1
85.85,2024-01-01 00:05:48,1
86.58,2024-01-01 00:05:49,1
87.33,2024-01-01 00:05:50,1
88.02,2024-01-01 00:05:51,1
88.72,2024-01-01 00:05:52,1
89.35,2024-01-01 00:05:53,1
89.83,2024-01-01 00:05:54,1
90.18,2024-01-01 00:05:55,1
90.43,2024-01-01 00:05:56,1
90.6,2024-01-01 00:05:57,1
90.62,2024-01-01 00:05:58,1
90.15,2024-01-01 00:05:59,1
89.75,2024-01-01 00:06:00,1
89.38,2024-01-01 00:06:01,1
89.13,2024-01-01 00:06:02,1
89.12,2024-01-01 00:06:03,1
89.08,2024-01-01 00:06:04,1
89.02,2024-01-01 00:06:05,1
88.92,2024-01-01 00:06:06,1
88.78,2024-01-01 00:06:07,1
88.65,2024-01-01 00:06:08,1
88.53,2024-01-01 00:06:09,1
88.42,2024-01-01 00:06:10,1
88.38,2024-01-01 00:06:11,1
88.25,2024-01-01 00:06:12,1
87.77,2024-01-01 00:06:13,1
87.2,2024-01-01 00:06:14,1
86.65,2024-01-01 00:06:15,1
86.18,2024-01-01 00:06:16,1
85.3,2024-01-01 00:06:17,1
84.4,2024-01-01 00:06:18,1
83.47,2024-01-01 00:06:19,1
82.5,2024-01-01 00:06:20,1
81.55,2024-01-01 00:06:21,1
80.62,2024-01-01 00:06:22,1
79.65,2024-01-01 00:06:23,1
78.68,2024-01-01 00:06:24,1
77.72,2024-01-01 00:06:25,1
76.73,2024-01-01 00:06:26,1
75.8,2024-01-01 00:06:27,1
74.85,2024-01-01 00:06:28,1
73.93,2024-01-01 00:06:29,1
73.03,2024-01-01 00:06:30,1
72.13,2024-01-01 00:06:31,1
71.25,2024-01-01 00:06:32,1
70.4,2024-01-01 00:06:33,1
69.55,2024-01-01 00:06:34,1
68.67,2024-01-01 00:06:35,1
67.73,2024-01-01 00:06:36,1
66.78,2024-01-01 00:06:37,1
65.87,2024-01-01 00:06:38,1
64.92,2024-01-01 00:06:39,1
63.98,2024-01-01 00:06:40,1
63.07,2024-01-01 00:06:41,1
62.17,2024-01-01 00:06:42,1
61.38,2024-01-01 00:06:43,1
60.6,2024-01-01 00:06:44,1
59.8,2024-01-01 00:06:45,1
59.02,2024-01-01 00:06:46,1
58.25,2024-01-01 00:06:47,1
57.52,2024-01-01 00:06:48,1
56.77,2024-01-01 00:06:49,1
56.0,2024-01-01 00:06:50,1
55.3,2024-01-01 00:06:51,1
54.58,2024-01-01 00:06:52,1
53.93,2024-01-01 00:06:53,1
53.43,2024-01-01 00:06:54,1
52.9,2024-01-01 00:06:55,1
52.43,2024-01-01 00:06:56,1
52.0,2024-01-01 00:06:57,1
51.7,2024-01-01 00:06:58,1
51.43,2024-01-01 00:06:59,1
51.13,2024-01-01 00:07:00,1
50.83,2024-01-01 00:07:01,1
50.7,2024-01-01 00:07:02,1
50.38,2024-01-01 00:07:03,1
50.03,2024-01-01 00:07:04,1
49.72,2024-01-01 00:07:05,1
49.28,2024-01-01 00:07:06,1
48.88,2024-01-01 00:07:07,1
48.52,2024-01-01 00:07:08,1
48.13,2024-01-01 00:07:09,1
47.68,2024-01-01 00:07:10,1
47.13,2024-01-01 00:07:11,1
46.6,2024-01-01 00:07:12,1
46.4,2024-01-01 00:07:13,1
46.25,2024-01-01 00:07:14,1
46.08,2024-01-01 00:07:15,1
45.95,2024-01-01 00:07:16,1
45.83,2024-01-01 00:07:17,1
45.7,2024-01-01 00:07:18,1
45.6,2024-01-01 00:07:19,1
45.52,2024-01-01 00:07:20,1
45.43,2024-01-01 00:07:21,1
45.37,2024-01-01 00:07:22,1
45.32,2024-01-01 00:07:23,1
45.28,2024-01-01 00:07:24,1
45.25,2024-01-01 00:07:25,1
45.22,2024-01-01 00:07:26,1
45.15,2024-01-01 00:07:27,1
45.1,2024-01-01 00:07:28,1
45.02,2024-01-01 00:07:29,1
44.92,2024-01-01 00:07:30,1
44.85,2024-01-01 00:07:31,1
44.82,2024-01-01 00:07:32,1
44.8,2024-01-01 00:07:33,1
44.8,2024-01-01 00:07:34,1
44.82,2024-01-01 00:07:35,1
44.87,2024-01-01 00:07:36,1
44.93,2024-01-01 00:07:37,1
45.03,2024-01-01 00:07:38,1
45.13,2024-01-01 00:07:39,1
45.23,2024-01-01 00:07:40,1
45.32,2024-01-01 00:07:41,1
45.4,2024-01-01 00:07:42,1
45.43,2024-01-01 00:07:43,1
45.48,2024-01-01 00:07:44,1
45.52,2024-01-01 00:07:45,1
45.53,2024-01-01 00:07:46,1
45.55,2024-01-01 00:07:47,1
45.57,2024-01-01 00:07:48,1
45.57,2024-01-01 00:07:49,1
45.57,2024-01-01 00:07:50,1
45.57,2024-01-01 00:07:51,1
45.57,2024-01-01 00:07:52,1
45.57,2024-01-01 00:07:53,1
45.58,2024-01-01 00:07:54,1
45.58,2024-01-01 00:07:55,1
45.58,2024-01-01 00:07:56,1
45.58,2024-01-01 00:07:57,1
45.58,2024-01-01 00:07:58,1
45.58,2024-01-01 00:07:59,1
45.58,2024-01-01 00:08:00,1
45.73,2024-01-01 00:08:01,1
45.58,2024-01-01 00:08:02,1
45.4,2024-01-01 00:08:03,1
45.22,2024-01-01 00:08:04,1
45.03,2024-01-01 00:08:05,1
44.95,2024-01-01 00:08:06,1
44.83,2024-01-01 00:08:07,1
44.68,2024-01-01 00:08:08,1
44.55,2024-01-01 00:08:09,1
44.4,2024-01-01 00:08:10,1
44.27,2024-01-01 00:08:11,1
44.15,2024-01-01 00:08:12,1
44.07,2024-01-01 00:08:13,1
43.97,2024-01-01 00:08:14,1
43.92,2024-01-01 00:08:15,1
44.35,2024-01-01 00:08:16,1
44.73,2024-01-01 00:08:17,1
45.27,2024-01-01 00:08:18,1
45.83,2024-01-01 00:08:19,1
46.48,2024-01-01 00:08:20,1
47.12,2024-01-01 00:08:21,1
47.72,2024-01-01 00:08:22,1
48.35,2024-01-01 00:08:23,1
48.95,2024-01-01 00:08:24,1
49.55,2024-01-01 00:08:25,1
50.08,2024-01-01 00:08:26,1
50.63,2024-01-01 00:08:27,1
51.18,2024-01-01 00:08:28,1
51.75,2024-01-01 00:08:29,1
52.03,2024-01-01 00:08:30,1
52.22,2024-01-01 00:08:31,1
52.33,2024-01-01 00:08:32,1
52.4,2024-01-01 00:08:33,1
52.42,2024-01-01 00:08:34,1
52.42,2024-01-01 00:08:35,1
52.42,2024-01-01 00:08:36,1
52.4,2024-01-01 00:08:37,1
52.35,2024-01-01 00:08:38,1
52.3,2024-01-01 00:08:39,1
52.25,2024-01-01 00:08:40,1
52.22,2024-01-01 00:08:41,1
52.18,2024-01-01 00:08:42,1
52.18,2024-01-01 00:08:43,1
52.17,2024-01-01 00:08:44,1
52.17,2024-01-01 00:08:45,1
52.18,2024-01-01 00:08:46,1
52.18,2024-01-01 00:08:47,1
52.18,2024-01-01 00:08:48,1
52.2,2024-01-01 00:08:49,1
52.22,2024-01-01 00:08:50,1
52.23,2024-01-01 00:08:51,1
52.25,2024-01-01 00:08:52,1
52.27,2024-01-01 00:08:53,1
52.27,2024-01-01 00:08:54,1
52.28,2024-01-01 00:08:55,1
52.3,2024-01-01 00:08:56,1
52.32,2024-01-01 00:08:57,1
52.33,2024-01-01 00:08:58,1
52.35,2024-01-01 00:08:59,1
52.37,2024-01-01 00:09:00,1
52.23,2024-01-01 00:09:01,1
52.23,2024-01-01 00:09:02,1
52.22,2024-01-01 00:09:03,1
52.2,2024-01-01 00:09:04,1
52.18,2024-01-01 00:09:05,1
52.17,2024-01-01 00:09:06,1
52.15,2024-01-01 00:09:07,1
52.15,2024-01-01 00:09:08,1
52.12,2024-01-01 00:09:09,1
52.12,2024-01-01 00:09:10,1
52.12,2024-01-01 00:09:11,1
52.12,2024-01-01 00:09:12,1
52.12,2024-01-01 00:09:13,1
52.12,2024-01-01 00:09:14,1
52.12,2024-01-01 00:09:15,1
51.63,2024-01-01 00:09:16,1
51.22,2024-01-01 00:09:17,1
50.68,2024-01-01 00:09:18,1
50.12,2024-01-01 00:09:19,1
49.52,2024-01-01 00:09:20,1
48.97,2024-01-01 00:09:21,1
48.47,2024-01-01 00:09:22,1
48.02,2024-01-01 00:09:23,1
47.67,2024-01-01 00:09:24,1
47.35,2024-01-01 00:09:25,1
47.08,2024-01-01 00:09:26,1
46.7,2024-01-01 00:09:27,1
46.33,2024-01-01 00:09:28,1
45.95,2024-01-01 00:09:29,1
45.85,2024-01-01 00:09:30,1
45.93,2024-01-01 00:09:31,1
46.28,2024-01-01 00:09:32,1
46.72,2024-01-01 00:09:33,1
47.15,2024-01-01 00:09:34,1
47.13,2024-01-01 00:09:35,1
47.1,2024-01-01 00:09:36,1
47.05,2024-01-01 00:09:37,1
47.02,2024-01-01 00:09:38,1
46.98,2024-01-01 00:09:39,1
46.95,2024-01-01 00:09:40,1
46.93,2024-01-01 00:09:41,1
46.92,2024-01-01 00:09:42,1
46.9,2024-01-01 00:09:43,1
46.88,2024-01-01 00:09:44,1
46.87,2024-01-01 00:09:45,1
46.85,2024-01-01 00:09:46,1
46.85,2024-01-01 00:09:47,1
46.85,2024-01-01 00:09:48,1
46.85,2024-01-01 00:09:49,1
46.85,2024-01-01 00:09:50,1
46.85,2024-01-01 00:09:51,1
46.85,2024-01-01 00:09:52,1
46.85,2024-01-01 00:09:53,1
46.85,2024-01-01 00:09:54,1
46.85,2024-01-01 00:09:55,1
46.85,2024-01-01 00:09:56,1
46.85,2024-01-01 00:09:57,1
46.85,2024-01-01 00:09:58,1
46.85,2024-01-01 00:09:59,1
46.85,2024-01-01 00:10:00,1
46.85,2024-01-01 00:10:01,1
46.85,2024-01-01 00:10:02,1
46.87,2024-01-01 00:10:03,1
46.88,2024-01-01 00:10:04,1
46.9,2024-01-01 00:10:05,1
46.92,2024-01-01 00:10:06,1
46.93,2024-01-01 00:10:07,1
46.93,2024-01-01 00:10:08,1
46.95,2024-01-01 00:10:09,1
46.95,2024-01-01 00:10:10,1
46.95,2024-01-01 00:10:11,1
46.95,2024-01-01 00:10:12,1
46.95,2024-01-01 00:10:13,1
46.95,2024-01-01 00:10:14,1
46.95,2024-01-01 00:10:15,1
46.95,2024-01-01 00:10:16,1
46.95,2024-01-01 00:10:17,1
46.95,2024-01-01 00:10:18,1
47.07,2024-01-01 00:10:19,1
47.58,2024-01-01 00:10:20,1
48.03,2024-01-01 00:10:21,1
48.42,2024-01-01 00:10:22,1
48.38,2024-01-01 00:10:23,1
48.32,2024-01-01 00:10:24,1
48.25,2024-01-01 00:10:25,1
48.2,2024-01-01 00:10:26,1
48.25,2024-01-01 00:10:27,1
48.52,2024-01-01 00:10:28,1
48.52,2024-01-01 00:10:29,1
48.53,2024-01-01 00:10:30,1
48.37,2024-01-01 00:10:31,1
47.93,2024-01-01 00:10:32,1
47.58,2024-01-01 00:10:33,1
47.23,2024-01-01 00:10:34,1
47.35,2024-01-01 00:10:35,1
47.35,2024-01-01 00:10:36,1
47.38,2024-01-01 00:10:37,1
47.42,2024-01-01 00:10:38,1
47.45,2024-01-01 00:10:39,1
47.48,2024-01-01 00:10:40,1
47.5,2024-01-01 00:10:41,1
47.52,2024-01-01 00:10:42,1
47.55,2024-01-01 00:10:43,1
47.58,2024-01-01 00:10:44,1
47.62,2024-01-01 00:10:45,1
47.63,2024-01-01 00:10:46,1
47.65,2024-01-01 00:10:47,1
47.67,2024-01-01 00:10:48,1
47.68,2024-01-01 00:10:49,1
47.7,2024-01-01 00:10:50,1
47.72,2024-01-01 00:10:51,1
47.73,2024-01-01 00:10:52,1
47.78,2024-01-01 00:10:53,1
47.87,2024-01-01 00:10:54,1
47.97,2024-01-01 00:10:55,1
48.1,2024-01-01 00:10:56,1
48.23,2024-01-01 00:10:57,1
48.35,2024-01-01 00:10:58,1
48.47,2024-01-01 00:10:59,1
48.58,2024-01-01 00:11:00,1
48.72,2024-01-01 00:11:01,1
48.8,2024-01-01 00:11:02,1
48.87,2024-01-01 00:11:03,1
48.92,2024-01-01 00:11:04,1
48.93,2024-01-01 00:11:05,1
48.95,2024-01-01 00:11:06,1
48.95,2024-01-01 00:11:07,1
48.97,2024-01-01 00:11:08,1
49.02,2024-01-01 00:11:09,1
49.08,2024-01-01 00:11:10,1
49.2,2024-01-01 00:11:11,1
49.3,2024-01-01 00:11:12,1
49.43,2024-01-01 00:11:13,1
49.55,2024-01-01 00:11:14,1
49.68,2024-01-01 00:11:15,1
49.88,2024-01-01 00:11:16,1
50.08,2024-01-01 00:11:17,1
50.3,2024-01-01 00:11:18,1
50.4,2024-01-01 00:11:19,1
50.02,2024-01-01 00:11:20,1
49.68,2024-01-01 00:11:21,1
49.37,2024-01-01 00:11:22,1
49.43,2024-01-01 00:11:23,1
49.48,2024-01-01 00:11:24,1
49.48,2024-01-01 00:11:25,1
49.48,2024-01-01 00:11:26,1
49.45,2024-01-01 00:11:27,1
49.15,2024-01-01 00:11:28,1
49.15,2024-01-01 00:11:29,1
49.1,2024-01-01 00:11:30,1
49.1,2024-01-01 00:11:31,0
49.1,2024-01-01 00:11:32,0
48.95,2024-01-01 00:11:33,0
48.82,2024-01-01 00:11:34,0
48.67,2024-01-01 00:11:35,0
48.63,2024-01-01 00:11:36,0
48.6,2024-01-01 00:11:37,0
48.57,2024-01-01 00:11:38,0
48.57,2024-01-01 00:11:39,0
48.57,2024-01-01 00:11:40,0
48.58,2024-01-01 00:11:41,0
48.6,2024-01-01 00:11:42,0
48.62,2024-01-01 00:11:43,0
48.63,2024-01-01 00:11:44,0
48.65,2024-01-01 00:11:45,0
48.67,2024-01-01 00:11:46,0
48.68,2024-01-01 00:11:47,0
48.7,2024-01-01 00:11:48,0
48.78,2024-01-01 00:11:49,0
48.85,2024-01-01 00:11:50,0
48.95,2024-01-01 00:11:51,0
49.07,2024-01-01 00:11:52,0
49.15,2024-01-01 00:11:53,0
49.2,2024-01-01 00:11:54,0
49.22,2024-01-01 00:11:55,0
49.2,2024-01-01 00:11:56,0
49.18,2024-01-01 00:11:57,0
49.17,2024-01-01 00:11:58,0
49.13,2024-01-01 00:11:59,0
49.07,2024-01-01 00:12:00,0
49.08,2024-01-01 00:12:01,0
49.15,2024-01-01 00:12:02,0
49.23,2024-01-01 00:12:03,0
49.37,2024-01-01 00:12:04,0
49.83,2024-01-01 00:12:05,0
50.28,2024-01-01 00:12:06,0
50.73,2024-01-01 00:12:07,0
51.2,2024-01-01 00:12:08,0
51.62,2024-01-01 00:12:09,0
52.02,2024-01-01 00:12:10,0
52.35,2024-01-01 00:12:11,0
52.73,2024-01-01 00:12:12,0
53.1,2024-01-01 00:12:13,0
53.45,2024-01-01 00:12:14,0
