hr,datetime,activity
66.63,2024-01-01 00:01:47,1
66.35,2024-01-01 00:01:48,1
66.03,2024-01-01 00:01:49,1
65.7,2024-01-01 00:01:50,1
65.37,2024-01-01 00:01:51,1
65.0,2024-01-01 00:01:52,1
64.6,2024-01-01 00:01:53,1
64.18,2024-01-01 00:01:54,1
63.75,2024-01-01 00:01:55,1
63.33,2024-01-01 00:01:56,1
62.9,2024-01-01 00:01:57,1
62.48,2024-01-01 00:01:58,1
62.05,2024-01-01 00:01:59,1
61.62,2024-01-01 00:02:00,1
61.63,2024-01-01 00:02:01,1
61.58,2024-01-01 00:02:02,1
61.53,2024-01-01 00:02:03,1
61.45,2024-01-01 00:02:04,1
61.3,2024-01-01 00:02:05,1
61.17,2024-01-01 00:02:06,1
60.93,2024-01-01 00:02:07,1
60.72,2024-01-01 00:02:08,1
60.47,2024-01-01 00:02:09,1
60.23,2024-01-01 00:02:10,1
60.42,2024-01-01 00:02:11,1
60.58,2024-01-01 00:02:12,1
60.8,2024-01-01 00:02:13,1
61.07,2024-01-01 00:02:14,1
61.35,2024-01-01 00:02:15,1
61.62,2024-01-01 00:02:16,1
61.92,2024-01-01 00:02:17,1
62.23,2024-01-01 00:02:18,1
62.58,2024-01-01 00:02:19,1
62.95,2024-01-01 00:02:20,1
63.33,2024-01-01 00:02:21,1
63.73,2024-01-01 00:02:22,1
64.12,2024-01-01 00:02:23,1
64.52,2024-01-01 00:02:24,1
64.88,2024-01-01 00:02:25,1
65.2,2024-01-01 00:02:26,1
65.5,2024-01-01 00:02:27,1
65.8,2024-01-01 00:02:28,1
66.12,2024-01-01 00:02:29,1
66.45,2024-01-01 00:02:30,1
66.82,2024-01-01 00:02:31,1
67.22,2024-01-01 00:02:32,1
67.57,2024-01-01 00:02:33,1
67.9,2024-01-01 00:02:34,1
68.1,2024-01-01 00:02:35,1
68.37,2024-01-01 00:02:36,1
68.6,2024-01-01 00:02:37,1
68.82,2024-01-01 00:02:38,1
68.98,2024-01-01 00:02:39,1
69.15,2024-01-01 00:02:40,1
69.33,2024-01-01 00:02:41,1
69.52,2024-01-01 00:02:42,1
69.7,2024-01-01 00:02:43,1
69.9,2024-01-01 00:02:44,1
70.1,2024-01-01 00:02:45,1
70.28,2024-01-01 00:02:46,1
70.6,2024-01-01 00:02:47,1
70.92,2024-01-01 00:02:48,1
71.25,2024-01-01 00:02:49,1
71.58,2024-01-01 00:02:50,1
71.92,2024-01-01 00:02:51,1
72.25,2024-01-01 00:02:52,1
72.57,2024-01-01 00:02:53,1
72.9,2024-01-01 00:02:54,1
73.23,2024-01-01 00:02:55,1
73.57,2024-01-01 00:02:56,1
73.93,2024-01-01 00:02:57,1
74.28,2024-01-01 00:02:58,1
74.62,2024-01-01 00:02:59,1
74.92,2024-01-01 00:03:00,1
74.78,2024-01-01 00:03:01,1
74.67,2024-01-01 00:03:02,1
74.55,2024-01-01 00:03:03,1
74.48,2024-01-01 00:03:04,1
74.48,2024-01-01 00:03:05,1
74.37,2024-01-01 00:03:06,1
74.33,2024-01-01 00:03:07,1
74.37,2024-01-01 00:03:08,1
74.43,2024-01-01 00:03:09,1
74.58,2024-01-01 00:03:10,1
74.67,2024-01-01 00:03:11,1
74.73,2024-01-01 00:03:12,1
74.73,2024-01-01 00:03:13,1
74.7,2024-01-01 00:03:14,1
74.42,2024-01-01 00:03:15,1
74.2,2024-01-01 00:03:16,1
73.97,2024-01-01 00:03:17,1
73.72,2024-01-01 00:03:18,1
73.5,2024-01-01 00:03:19,1
73.3,2024-01-01 00:03:20,1
73.1,2024-01-01 00:03:21,1
72.88,2024-01-01 00:03:22,1
72.67,2024-01-01 00:03:23,1
72.42,2024-01-01 00:03:24,1
72.18,2024-01-01 00:03:25,1
71.88,2024-01-01 00:03:26,1
71.62,2024-01-01 00:03:27,1
71.37,2024-01-01 00:03:28,1
71.08,2024-01-01 00:03:29,1
70.8,2024-01-01 00:03:30,1
70.47,2024-01-01 00:03:31,1
70.08,2024-01-01 00:03:32,1
69.73,2024-01-01 00:03:33,1
69.4,2024-01-01 00:03:34,1
69.07,2024-01-01 00:03:35,1
68.77,2024-01-01 00:03:36,1
68.47,2024-01-01 00:03:37,1
68.18,2024-01-01 00:03:38,1
67.93,2024-01-01 00:03:39,1
67.65,2024-01-01 00:03:40,1
67.35,2024-01-01 00:03:41,1
67.03,2024-01-01 00:03:42,1
66.7,2024-01-01 00:03:43,1
66.37,2024-01-01 00:03:44,1
66.03,2024-01-01 00:03:45,1
65.72,2024-01-01 00:03:46,1
65.27,2024-01-01 00:03:47,1
64.82,2024-01-01 00:03:48,1
64.35,2024-01-01 00:03:49,1
63.88,2024-01-01 00:03:50,1
63.42,2024-01-01 00:03:51,1
62.95,2024-01-01 00:03:52,1
62.5,2024-01-01 00:03:53,1
62.05,2024-01-01 00:03:54,1
61.6,2024-01-01 00:03:55,1
61.13,2024-01-01 00:03:56,1
60.65,2024-01-01 00:03:57,1
60.18,2024-01-01 00:03:58,1
59.72,2024-01-01 00:03:59,1
59.28,2024-01-01 00:04:00,1
58.85,2024-01-01 00:04:01,1
58.43,2024-01-01 00:04:02,1
58.0,2024-01-01 00:04:03,1
57.52,2024-01-01 00:04:04,1
57.03,2024-01-01 00:04:05,1
56.57,2024-01-01 00:04:06,1
56.1,2024-01-01 00:04:07,1
55.57,2024-01-01 00:04:08,1
55.02,2024-01-01 00:04:09,1
54.42,2024-01-01 00:04:10,1
53.87,2024-01-01 00:04:11,1
53.33,2024-01-01 00:04:12,1
52.85,2024-01-01 00:04:13,1
52.38,2024-01-01 00:04:14,1
52.17,2024-01-01 00:04:15,1
51.93,2024-01-01 00:04:16,1
51.7,2024-01-01 00:04:17,1
51.47,2024-01-01 00:04:18,1
51.2,2024-01-01 00:04:19,1
50.92,2024-01-01 00:04:20,1
50.62,2024-01-01 00:04:21,1
50.3,2024-01-01 00:04:22,1
50.0,2024-01-01 00:04:23,1
49.7,2024-01-01 00:04:24,1
49.4,2024-01-01 00:04:25,1
49.2,2024-01-01 00:04:26,1
48.98,2024-01-01 00:04:27,1
48.77,2024-01-01 00:04:28,1
48.57,2024-01-01 00:04:29,1
48.37,2024-01-01 00:04:30,1
48.22,2024-01-01 00:04:31,1
48.08,2024-01-01 00:04:32,1
47.98,2024-01-01 00:04:33,1
47.87,2024-01-01 00:04:34,1
47.78,2024-01-01 00:04:35,1
47.72,2024-01-01 00:04:36,1
47.67,2024-01-01 00:04:37,1
47.62,2024-01-01 00:04:38,1
47.58,2024-01-01 00:04:39,1
47.57,2024-01-01 00:04:40,1
47.55,2024-01-01 00:04:41,1
47.55,2024-01-01 00:04:42,1
47.57,2024-01-01 00:04:43,1
47.58,2024-01-01 00:04:44,1
47.62,2024-01-01 00:04:45,1
47.67,2024-01-01 00:04:46,1
47.72,2024-01-01 00:04:47,1
47.77,2024-01-01 00:04:48,1
47.82,2024-01-01 00:04:49,1
47.87,2024-01-01 00:04:50,1
47.92,2024-01-01 00:04:51,1
47.98,2024-01-01 00:04:52,1
48.08,2024-01-01 00:04:53,1
48.17,2024-01-01 00:04:54,1
48.27,2024-01-01 00:04:55,1
48.38,2024-01-01 00:04:56,1
48.52,2024-01-01 00:04:57,1
48.67,2024-01-01 00:04:58,1
48.83,2024-01-01 00:04:59,1
49.0,2024-01-01 00:05:00,1
49.17,2024-01-01 00:05:01,1
49.33,2024-01-01 00:05:02,1
49.5,2024-01-01 00:05:03,1
49.65,2024-01-01 00:05:04,1
49.8,2024-01-01 00:05:05,1
49.93,2024-01-01 00:05:06,1
50.05,2024-01-01 00:05:07,1
50.15,2024-01-01 00:05:08,1
50.27,2024-01-01 00:05:09,1
50.37,2024-01-01 00:05:10,1
50.47,2024-01-01 00:05:11,1
50.57,2024-01-01 00:05:12,1
50.65,2024-01-01 00:05:13,1
50.73,2024-01-01 00:05:14,1
50.8,2024-01-01 00:05:15,1
50.87,2024-01-01 00:05:16,1
50.95,2024-01-01 00:05:17,1
51.03,2024-01-01 00:05:18,1
51.1,2024-01-01 00:05:19,1
51.18,2024-01-01 00:05:20,1
51.27,2024-01-01 00:05:21,1
51.37,2024-01-01 00:05:22,1
51.45,2024-01-01 00:05:23,1
51.52,2024-01-01 00:05:24,1
51.6,2024-01-01 00:05:25,1
51.68,2024-01-01 00:05:26,1
51.77,2024-01-01 00:05:27,1
51.85,2024-01-01 00:05:28,1
51.93,2024-01-01 00:05:29,1
52.0,2024-01-01 00:05:30,1
52.07,2024-01-01 00:05:31,1
52.13,2024-01-01 00:05:32,1
52.2,2024-01-01 00:05:33,1
52.3,2024-01-01 00:05:34,1
52.38,2024-01-01 00:05:35,1
52.48,2024-01-01 00:05:36,1
52.58,2024-01-01 00:05:37,1
52.7,2024-01-01 00:05:38,1
52.83,2024-01-01 00:05:39,1
53.0,2024-01-01 00:05:40,1
53.08,2024-01-01 00:05:41,1
53.2,2024-01-01 00:05:42,1
53.33,2024-01-01 00:05:43,1
53.5,2024-01-01 00:05:44,1
53.67,2024-01-01 00:05:45,1
53.98,2024-01-01 00:05:46,1
54.32,2024-01-01 00:05:47,1
54.63,2024-01-01 00:05:48,1
54.95,2024-01-01 00:05:49,1
55.25,2024-01-01 00:05:50,1
55.53,2024-01-01 00:05:51,1
55.8,2024-01-01 00:05:52,1
56.05,2024-01-01 00:05:53,1
56.3,2024-01-01 00:05:54,1
56.52,2024-01-01 00:05:55,1
56.7,2024-01-01 00:05:56,1
56.87,2024-01-01 00:05:57,1
57.0,2024-01-01 00:05:58,1
57.07,2024-01-01 00:05:59,1
57.12,2024-01-01 00:06:00,1
57.13,2024-01-01 00:06:01,1
57.13,2024-01-01 00:06:02,1
57.13,2024-01-01 00:06:03,1
57.15,2024-01-01 00:06:04,1
57.17,2024-01-01 00:06:05,1
57.2,2024-01-01 00:06:06,1
57.25,2024-01-01 00:06:07,1
57.32,2024-01-01 00:06:08,1
57.37,2024-01-01 00:06:09,1
57.42,2024-01-01 00:06:10,1
57.48,2024-01-01 00:06:11,1
57.55,2024-01-01 00:06:12,1
57.63,2024-01-01 00:06:13,1
57.72,2024-01-01 00:06:14,1
57.82,2024-01-01 00:06:15,1
57.92,2024-01-01 00:06:16,1
58.0,2024-01-01 00:06:17,1
58.07,2024-01-01 00:06:18,1
58.17,2024-01-01 00:06:19,1
58.23,2024-01-01 00:06:20,1
58.3,2024-01-01 00:06:21,1
58.35,2024-01-01 00:06:22,1
58.37,2024-01-01 00:06:23,1
58.38,2024-01-01 00:06:24,1
58.4,2024-01-01 00:06:25,1
58.42,2024-01-01 00:06:26,1
58.43,2024-01-01 00:06:27,1
58.45,2024-01-01 00:06:28,1
58.47,2024-01-01 00:06:29,1
58.5,2024-01-01 00:06:30,1
58.5,2024-01-01 00:06:31,1
58.48,2024-01-01 00:06:32,1
58.47,2024-01-01 00:06:33,1
58.42,2024-01-01 00:06:34,1
58.35,2024-01-01 00:06:35,1
58.27,2024-01-01 00:06:36,1
58.18,2024-01-01 00:06:37,1
58.08,2024-01-01 00:06:38,1
57.95,2024-01-01 00:06:39,1
57.78,2024-01-01 00:06:40,1
57.72,2024-01-01 00:06:41,1
57.6,2024-01-01 00:06:42,1
57.48,2024-01-01 00:06:43,1
57.33,2024-01-01 00:06:44,1
57.17,2024-01-01 00:06:45,1
56.85,2024-01-01 00:06:46,1
56.52,2024-01-01 00:06:47,1
56.2,2024-01-01 00:06:48,1
55.88,2024-01-01 00:06:49,1
55.58,2024-01-01 00:06:50,1
55.3,2024-01-01 00:06:51,1
55.02,2024-01-01 00:06:52,1
54.73,2024-01-01 00:06:53,1
54.45,2024-01-01 00:06:54,1
54.2,2024-01-01 00:06:55,1
53.97,2024-01-01 00:06:56,1
53.72,2024-01-01 00:06:57,1
53.5,2024-01-01 00:06:58,1
53.33,2024-01-01 00:06:59,1
53.17,2024-01-01 00:07:00,1
53.03,2024-01-01 00:07:01,1
52.92,2024-01-01 00:07:02,1
52.8,2024-01-01 00:07:03,1
52.68,2024-01-01 00:07:04,1
52.57,2024-01-01 00:07:05,1
52.45,2024-01-01 00:07:06,1
52.35,2024-01-01 00:07:07,1
52.27,2024-01-01 00:07:08,1
52.22,2024-01-01 00:07:09,1
52.17,2024-01-01 00:07:10,1
52.12,2024-01-01 00:07:11,1
52.05,2024-01-01 00:07:12,1
51.98,2024-01-01 00:07:13,1
51.9,2024-01-01 00:07:14,1
51.82,2024-01-01 00:07:15,1
51.72,2024-01-01 00:07:16,1
51.65,2024-01-01 00:07:17,1
51.63,2024-01-01 00:07:18,1
51.62,2024-01-01 00:07:19,1
51.67,2024-01-01 00:07:20,1
51.67,2024-01-01 00:07:21,1
51.68,2024-01-01 00:07:22,1
51.65,2024-01-01 00:07:23,1
51.65,2024-01-01 00:07:24,1
51.67,2024-01-01 00:07:25,1
51.68,2024-01-01 00:07:26,1
51.75,2024-01-01 00:07:27,1
51.8,2024-01-01 00:07:28,1
51.83,2024-01-01 00:07:29,1
51.85,2024-01-01 00:07:30,1
51.88,2024-01-01 00:07:31,1
51.93,2024-01-01 00:07:32,1
51.97,2024-01-01 00:07:33,1
52.02,2024-01-01 00:07:34,1
52.08,2024-01-01 00:07:35,1
52.13,2024-01-01 00:07:36,1
52.2,2024-01-01 00:07:37,1
52.25,2024-01-01 00:07:38,1
52.32,2024-01-01 00:07:39,1
52.38,2024-01-01 00:07:40,1
52.43,2024-01-01 00:07:41,1
52.5,2024-01-01 00:07:42,1
52.55,2024-01-01 00:07:43,1
52.58,2024-01-01 00:07:44,1
52.62,2024-01-01 00:07:45,1
52.63,2024-01-01 00:07:46,1
52.67,2024-01-01 00:07:47,1
52.7,2024-01-01 00:07:48,1
52.72,2024-01-01 00:07:49,1
52.75,2024-01-01 00:07:50,1
52.78,2024-01-01 00:07:51,1
52.8,2024-01-01 00:07:52,1
52.83,2024-01-01 00:07:53,1
52.87,2024-01-01 00:07:54,1
52.88,2024-01-01 00:07:55,1
52.9,2024-01-01 00:07:56,1
52.93,2024-01-01 00:07:57,1
52.95,2024-01-01 00:07:58,1
52.97,2024-01-01 00:07:59,1
53.0,2024-01-01 00:08:00,1
53.02,2024-01-01 00:08:01,1
53.03,2024-01-01 00:08:02,1
53.05,2024-01-01 00:08:03,1
53.08,2024-01-01 00:08:04,1
53.12,2024-01-01 00:08:05,1
53.15,2024-01-01 00:08:06,1
53.17,2024-01-01 00:08:07,1
53.18,2024-01-01 00:08:08,1
53.18,2024-01-01 00:08:09,1
53.17,2024-01-01 00:08:10,1
53.15,2024-01-01 00:08:11,1
53.13,2024-01-01 00:08:12,1
53.1,2024-01-01 00:08:13,1
53.1,2024-01-01 00:08:14,1
53.1,2024-01-01 00:08:15,1
53.12,2024-01-01 00:08:16,1
53.12,2024-01-01 00:08:17,1
53.1,2024-01-01 00:08:18,1
53.08,2024-01-01 00:08:19,1
53.02,2024-01-01 00:08:20,1
53.02,2024-01-01 00:08:21,1
53.03,2024-01-01 00:08:22,1
53.15,2024-01-01 00:08:23,1
53.27,2024-01-01 00:08:24,1
53.38,2024-01-01 00:08:25,1
53.5,2024-01-01 00:08:26,1
53.57,2024-01-01 00:08:27,1
53.65,2024-01-01 00:08:28,1
53.75,2024-01-01 00:08:29,1
53.85,2024-01-01 00:08:30,1
53.95,2024-01-01 00:08:31,1
54.03,2024-01-01 00:08:32,1
54.1,2024-01-01 00:08:33,1
54.15,2024-01-01 00:08:34,1
54.2,2024-01-01 00:08:35,1
54.27,2024-01-01 00:08:36,1
54.3,2024-01-01 00:08:37,1
54.35,2024-01-01 00:08:38,1
54.4,2024-01-01 00:08:39,1
54.45,2024-01-01 00:08:40,1
54.5,2024-01-01 00:08:41,1
54.55,2024-01-01 00:08:42,1
54.58,2024-01-01 00:08:43,1
54.63,2024-01-01 00:08:44,1
54.67,2024-01-01 00:08:45,1
54.72,2024-01-01 00:08:46,1
54.75,2024-01-01 00:08:47,1
54.77,2024-01-01 00:08:48,1
54.8,2024-01-01 00:08:49,1
54.82,2024-01-01 00:08:50,1
54.83,2024-01-01 00:08:51,1
54.87,2024-01-01 00:08:52,1
54.88,2024-01-01 00:08:53,1
54.9,2024-01-01 00:08:54,1
54.92,2024-01-01 00:08:55,1
54.95,2024-01-01 00:08:56,1
54.98,2024-01-01 00:08:57,1
55.02,2024-01-01 00:08:58,1
55.07,2024-01-01 00:08:59,1
55.12,2024-01-01 00:09:00,1
55.18,2024-01-01 00:09:01,1
55.25,2024-01-01 00:09:02,1
55.33,2024-01-01 00:09:03,1
55.4,2024-01-01 00:09:04,1
55.48,2024-01-01 00:09:05,1
55.57,2024-01-01 00:09:06,1
55.67,2024-01-01 00:09:07,1
55.73,2024-01-01 00:09:08,1
55.8,2024-01-01 00:09:09,1
55.87,2024-01-01 00:09:10,1
55.92,2024-01-01 00:09:11,1
55.98,2024-01-01 00:09:12,1
56.05,2024-01-01 00:09:13,1
56.1,2024-01-01 00:09:14,1
56.15,2024-01-01 00:09:15,1
56.18,2024-01-01 00:09:16,1
56.22,2024-01-01 00:09:17,1
56.22,2024-01-01 00:09:18,1
56.22,2024-01-01 00:09:19,1
56.22,2024-01-01 00:09:20,1
56.18,2024-01-01 00:09:21,1
56.13,2024-01-01 00:09:22,1
56.05,2024-01-01 00:09:23,1
55.95,2024-01-01 00:09:24,1
55.83,2024-01-01 00:09:25,1
55.72,2024-01-01 00:09:26,1
55.6,2024-01-01 00:09:27,1
55.47,2024-01-01 00:09:28,1
55.33,2024-01-01 00:09:29,1
55.22,2024-01-01 00:09:30,1
55.1,2024-01-01 00:09:31,1
54.98,2024-01-01 00:09:32,1
54.88,2024-01-01 00:09:33,1
54.8,2024-01-01 00:09:34,1
54.72,2024-01-01 00:09:35,1
54.63,2024-01-01 00:09:36,1
54.58,2024-01-01 00:09:37,1
54.53,2024-01-01 00:09:38,1
54.5,2024-01-01 00:09:39,1
54.47,2024-01-01 00:09:40,1
54.43,2024-01-01 00:09:41,1
54.4,2024-01-01 00:09:42,1
54.38,2024-01-01 00:09:43,1
54.37,2024-01-01 00:09:44,1
54.37,2024-01-01 00:09:45,1
54.37,2024-01-01 00:09:46,1
54.37,2024-01-01 00:09:47,1
54.38,2024-01-01 00:09:48,1
54.4,2024-01-01 00:09:49,1
54.4,2024-01-01 00:09:50,1
54.4,2024-01-01 00:09:51,1
54.42,2024-01-01 00:09:52,1
54.42,2024-01-01 00:09:53,1
54.43,2024-01-01 00:09:54,1
54.43,2024-01-01 00:09:55,1
54.43,2024-01-01 00:09:56,1
54.42,2024-01-01 00:09:57,1
54.38,2024-01-01 00:09:58,1
54.33,2024-01-01 00:09:59,1
54.28,2024-01-01 00:10:00,1
54.23,2024-01-01 00:10:01,1
54.17,2024-01-01 00:10:02,1
54.08,2024-01-01 00:10:03,1
54.0,2024-01-01 00:10:04,1
53.88,2024-01-01 00:10:05,1
53.78,2024-01-01 00:10:06,1
53.67,2024-01-01 00:10:07,1
53.57,2024-01-01 00:10:08,1
53.47,2024-01-01 00:10:09,1
53.4,2024-01-01 00:10:10,1
53.33,2024-01-01 00:10:11,1
53.27,2024-01-01 00:10:12,1
53.22,2024-01-01 00:10:13,1
53.17,2024-01-01 00:10:14,1
53.13,2024-01-01 00:10:15,1
53.13,2024-01-01 00:10:16,1
53.12,2024-01-01 00:10:17,1
53.13,2024-01-01 00:10:18,1
53.15,2024-01-01 00:10:19,1
53.17,2024-01-01 00:10:20,1
53.22,2024-01-01 00:10:21,1
53.25,2024-01-01 00:10:22,1
53.28,2024-01-01 00:10:23,1
53.33,2024-01-01 00:10:24,1
53.37,2024-01-01 00:10:25,1
53.4,2024-01-01 00:10:26,1
53.42,2024-01-01 00:10:27,1
53.45,2024-01-01 00:10:28,1
53.47,2024-01-01 00:10:29,1
53.48,2024-01-01 00:10:30,1
53.5,2024-01-01 00:10:31,1
53.53,2024-01-01 00:10:32,1
53.55,2024-01-01 00:10:33,1
53.57,2024-01-01 00:10:34,1
53.58,2024-01-01 00:10:35,1
53.58,2024-01-01 00:10:36,1
53.57,2024-01-01 00:10:37,1
53.55,2024-01-01 00:10:38,1
53.52,2024-01-01 00:10:39,1
53.48,2024-01-01 00:10:40,1
53.45,2024-01-01 00:10:41,1
53.4,2024-01-01 00:10:42,1
53.35,2024-01-01 00:10:43,1
53.32,2024-01-01 00:10:44,1
53.27,2024-01-01 00:10:45,1
53.22,2024-01-01 00:10:46,1
53.17,2024-01-01 00:10:47,1
53.12,2024-01-01 00:10:48,1
53.07,2024-01-01 00:10:49,1
53.03,2024-01-01 00:10:50,1
53.0,2024-01-01 00:10:51,1
52.95,2024-01-01 00:10:52,1
52.92,2024-01-01 00:10:53,1
52.87,2024-01-01 00:10:54,1
52.83,2024-01-01 00:10:55,1
52.78,2024-01-01 00:10:56,1
52.75,2024-01-01 00:10:57,1
52.75,2024-01-01 00:10:58,1
52.75,2024-01-01 00:10:59,1
52.75,2024-01-01 00:11:00,1
52.75,2024-01-01 00:11:01,1
52.75,2024-01-01 00:11:02,1
52.75,2024-01-01 00:11:03,1
52.75,2024-01-01 00:11:04,1
52.78,2024-01-01 00:11:05,1
52.8,2024-01-01 00:11:06,1
52.82,2024-01-01 00:11:07,1
52.85,2024-01-01 00:11:08,1
52.87,2024-01-01 00:11:09,1
52.87,2024-01-01 00:11:10,1
52.87,2024-01-01 00:11:11,1
52.87,2024-01-01 00:11:12,1
52.83,2024-01-01 00:11:13,1
52.8,2024-01-01 00:11:14,1
52.72,2024-01-01 00:11:15,1
52.62,2024-01-01 00:11:16,0
52.5,2024-01-01 00:11:17,0
52.37,2024-01-01 00:11:18,0
52.23,2024-01-01 00:11:19,0
52.1,2024-01-01 00:11:20,0
51.93,2024-01-01 00:11:21,0
51.82,2024-01-01 00:11:22,0
51.72,2024-01-01 00:11:23,0
51.62,2024-01-01 00:11:24,0
51.53,2024-01-01 00:11:25,0
51.45,2024-01-01 00:11:26,0
51.4,2024-01-01 00:11:27,0
51.33,2024-01-01 00:11:28,0
51.28,2024-01-01 00:11:29,0
51.22,2024-01-01 00:11:30,0
51.15,2024-01-01 00:11:31,0
51.1,2024-01-01 00:11:32,0
51.07,2024-01-01 00:11:33,0
51.03,2024-01-01 00:11:34,0
51.0,2024-01-01 00:11:35,0
50.98,2024-01-01 00:11:36,0
50.97,2024-01-01 00:11:37,0
50.95,2024-01-01 00:11:38,0
50.93,2024-01-01 00:11:39,0
50.92,2024-01-01 00:11:40,0
50.88,2024-01-01 00:11:41,0
50.87,2024-01-01 00:11:42,0
50.85,2024-01-01 00:11:43,0
50.83,2024-01-01 00:11:44,0
50.83,2024-01-01 00:11:45,0
50.83,2024-01-01 00:11:46,0
50.83,2024-01-01 00:11:47,0
50.83,2024-01-01 00:11:48,0
50.83,2024-01-01 00:11:49,0
50.83,2024-01-01 00:11:50,0
50.85,2024-01-01 00:11:51,0
50.85,2024-01-01 00:11:52,0
50.87,2024-01-01 00:11:53,0
50.88,2024-01-01 00:11:54,0
50.9,2024-01-01 00:11:55,0
50.93,2024-01-01 00:11:56,0
50.98,2024-01-01 00:11:57,0
51.03,2024-01-01 00:11:58,0
51.08,2024-01-01 00:11:59,0
51.15,2024-01-01 00:12:00,0
51.2,2024-01-01 00:12:01,0
51.25,2024-01-01 00:12:02,0
51.3,2024-01-01 00:12:03,0
51.33,2024-01-01 00:12:04,0
51.35,2024-01-01 00:12:05,0
51.35,2024-01-01 00:12:06,0
51.32,2024-01-01 00:12:07,0
51.28,2024-01-01 00:12:08,0
51.28,2024-01-01 00:12:09,0
51.3,2024-01-01 00:12:10,0
51.33,2024-01-01 00:12:11,0
51.37,2024-01-01 00:12:12,0
51.42,2024-01-01 00:12:13,0
51.48,2024-01-01 00:12:14,0
